case_id,Variant,Customer_ID,Revenue,Costs,Pizza Type,Pizza Size,Customer Satisfaction,Distribution Channel,Customer Location,Customer Type,SORTING,timestamp,activity,Automation
197,1,230,28,7,Magherita,Small,0,Deliver Now Holding,Munich District Three,Student,,40.0,Start baking pizza,A
197,1,230,28,7,Magherita,Small,0,Deliver Now Holding,Munich District Three,Student,,41.0,Baking pizza ready,A
197,1,230,28,7,Magherita,Small,0,Deliver Now Holding,Munich District Three,Student,,42.0,Plan route,A
197,1,230,28,7,Magherita,Small,0,Deliver Now Holding,Munich District Three,Student,,43.0,Departure pizza,A
197,1,230,28,7,Magherita,Small,0,Deliver Now Holding,Munich District Three,Student,,44.0,Pizza arrives at customer,A
197,1,230,28,7,Magherita,Small,0,Deliver Now Holding,Munich District Three,Student,,45.0,Payment customer,A
183,1,226,10,7,Magherita,Small,0,Feedera SE,Munich District Three,Adult,,46.0,Order by phone,A
183,1,226,10,7,Magherita,Small,0,Feedera SE,Munich District Three,Adult,,47.0,Start preparing pizza,A
183,1,226,10,7,Magherita,Small,0,Feedera SE,Munich District Three,Adult,,48.0,Start baking pizza,B
183,1,226,10,7,Magherita,Small,0,Feedera SE,Munich District Three,Adult,,49.0,Baking pizza ready,A
183,1,226,10,7,Magherita,Small,0,Feedera SE,Munich District Three,Adult,,50.0,Plan route,A
183,1,226,10,7,Magherita,Small,0,Feedera SE,Munich District Three,Adult,,51.0,Departure pizza,A
183,1,226,10,7,Magherita,Small,0,Feedera SE,Munich District Three,Adult,,52.0,Pizza arrives at customer,B
183,1,226,10,7,Magherita,Small,0,Feedera SE,Munich District Three,Adult,,53.0,Payment customer,B
4,2,242,5,8,Calzone,Small,4,BestOrder Inc.,Munich District One,Student,,54.0,Order at the counter (shop),A
4,2,242,5,8,Calzone,Small,4,BestOrder Inc.,Munich District One,Student,,55.0,Start preparing pizza,A
4,2,242,5,8,Calzone,Small,4,BestOrder Inc.,Munich District One,Student,,56.0,Start baking pizza,A
4,2,242,5,8,Calzone,Small,4,BestOrder Inc.,Munich District One,Student,,57.0,Baking pizza ready,B
4,2,242,5,8,Calzone,Small,4,BestOrder Inc.,Munich District One,Student,,58.0,Payment customer,B
5,6,63,8,11,Salami,Small,3,BestOrder Inc.,Munich District One,Student,,59.0,Start order website,A
5,6,63,8,11,Salami,Small,3,BestOrder Inc.,Munich District One,Student,,60.0,Approve order website,A
5,6,63,8,11,Salami,Small,3,BestOrder Inc.,Munich District One,Student,,61.0,Call Customer,B
5,6,63,8,11,Salami,Small,3,BestOrder Inc.,Munich District One,Student,,62.0,Receive order website,A
5,6,63,8,11,Salami,Small,3,BestOrder Inc.,Munich District One,Student,,63.0,Start preparing pizza,A
5,6,63,8,11,Salami,Small,3,BestOrder Inc.,Munich District One,Student,,64.0,Start baking pizza,A
5,6,63,8,11,Salami,Small,3,BestOrder Inc.,Munich District One,Student,,65.0,Baking pizza ready,B
5,6,63,8,11,Salami,Small,3,BestOrder Inc.,Munich District One,Student,,66.0,Plan route,A
5,6,63,8,11,Salami,Small,3,BestOrder Inc.,Munich District One,Student,,67.0,Departure pizza,B
5,6,63,8,11,Salami,Small,3,BestOrder Inc.,Munich District One,Student,,68.0,Pizza arrives at customer,A
5,6,63,8,11,Salami,Small,3,BestOrder Inc.,Munich District One,Student,,69.0,Payment customer,A
137,1,168,55,1,Calzone,Large,1,Heropizza Lmtd.,Munich District Three,Teenager,,70.0,Order by phone,B
137,1,168,55,1,Calzone,Large,1,Heropizza Lmtd.,Munich District Three,Teenager,,71.0,Start preparing pizza,A
137,1,168,55,1,Calzone,Large,1,Heropizza Lmtd.,Munich District Three,Teenager,,72.0,Start baking pizza,A
137,1,168,55,1,Calzone,Large,1,Heropizza Lmtd.,Munich District Three,Teenager,,73.0,Baking pizza ready,B
137,1,168,55,1,Calzone,Large,1,Heropizza Lmtd.,Munich District Three,Teenager,,74.0,Plan route,A
137,1,168,55,1,Calzone,Large,1,Heropizza Lmtd.,Munich District Three,Teenager,,75.0,Departure pizza,A
137,1,168,55,1,Calzone,Large,1,Heropizza Lmtd.,Munich District Three,Teenager,,76.0,Pizza arrives at customer,A
137,1,168,55,1,Calzone,Large,1,Heropizza Lmtd.,Munich District Three,Teenager,,77.0,Payment customer,A
123,1,89,30,13,Salami,Large,1,BestOrder Inc.,Munich District Two,Teenager,,78.0,Order by phone,A
123,1,89,30,13,Salami,Large,1,BestOrder Inc.,Munich District Two,Teenager,,79.0,Start preparing pizza,A
123,1,89,30,13,Salami,Large,1,BestOrder Inc.,Munich District Two,Teenager,,80.0,Start baking pizza,A
123,1,89,30,13,Salami,Large,1,BestOrder Inc.,Munich District Two,Teenager,,81.0,Baking pizza ready,B
123,1,89,30,13,Salami,Large,1,BestOrder Inc.,Munich District Two,Teenager,,82.0,Plan route,A
123,1,89,30,13,Salami,Large,1,BestOrder Inc.,Munich District Two,Teenager,,83.0,Pizza arrives at customer,A
123,1,89,30,13,Salami,Large,1,BestOrder Inc.,Munich District Two,Teenager,,84.0,Departure pizza,A
123,1,89,30,13,Salami,Large,1,BestOrder Inc.,Munich District Two,Teenager,,85.0,Payment customer,A
33,1,192,29,47,Salami,Medium,4,Deliver Now Holding,Munich District One,Teenager,,86.0,Order by phone,A
33,1,192,29,47,Salami,Medium,4,Deliver Now Holding,Munich District One,Teenager,,87.0,Start preparing pizza,A
33,1,192,29,47,Salami,Medium,4,Deliver Now Holding,Munich District One,Teenager,,88.0,Start baking pizza,A
33,1,192,29,47,Salami,Medium,4,Deliver Now Holding,Munich District One,Teenager,,89.0,Baking pizza ready,B
33,1,192,29,47,Salami,Medium,4,Deliver Now Holding,Munich District One,Teenager,,90.0,Plan route,A
33,1,192,29,47,Salami,Medium,4,Deliver Now Holding,Munich District One,Teenager,,91.0,Departure pizza,B
33,1,192,29,47,Salami,Medium,4,Deliver Now Holding,Munich District One,Teenager,,92.0,Pizza arrives at customer,A
33,1,192,29,47,Salami,Medium,4,Deliver Now Holding,Munich District One,Teenager,,93.0,Payment customer,A
6,2,101,10,5,Magherita,Large,3,BestOrder Inc.,Munich District Two,Adult,,94.0,Order at the counter (shop),A
6,2,101,10,5,Magherita,Large,3,BestOrder Inc.,Munich District Two,Adult,,95.0,Start preparing pizza,A
6,2,101,10,5,Magherita,Large,3,BestOrder Inc.,Munich District Two,Adult,,96.0,Start baking pizza,B
6,2,101,10,5,Magherita,Large,3,BestOrder Inc.,Munich District Two,Adult,,97.0,Baking pizza ready,A
6,2,101,10,5,Magherita,Large,3,BestOrder Inc.,Munich District Two,Adult,,98.0,Payment customer,A
7,4,97,50,7,Speciale,Medium,0,Feedera SE,Munich District Five,Student,,99.0,Order by phone,A
7,4,97,50,7,Speciale,Medium,0,Feedera SE,Munich District Five,Student,,100.0,Start preparing pizza,A
7,4,97,50,7,Speciale,Medium,0,Feedera SE,Munich District Five,Student,,101.0,Call Customer,A
7,4,97,50,7,Speciale,Medium,0,Feedera SE,Munich District Five,Student,,102.0,Start preparing pizza,A
7,4,97,50,7,Speciale,Medium,0,Feedera SE,Munich District Five,Student,,103.0,Start baking pizza,A
7,4,97,50,7,Speciale,Medium,0,Feedera SE,Munich District Five,Student,,104.0,Baking pizza ready,A
7,4,97,50,7,Speciale,Medium,0,Feedera SE,Munich District Five,Student,,105.0,Plan route,A
7,4,97,50,7,Speciale,Medium,0,Feedera SE,Munich District Five,Student,,106.0,Departure pizza,A
7,4,97,50,7,Speciale,Medium,0,Feedera SE,Munich District Five,Student,,107.0,Pizza arrives at customer,A
7,4,97,50,7,Speciale,Medium,0,Feedera SE,Munich District Five,Student,,108.0,Payment customer,A
66,1,260,33,16,Funghi,Large,1,Orderly SE,Munich District Five,Student,,109.0,Order by phone,A
66,1,260,33,16,Funghi,Large,1,Orderly SE,Munich District Five,Student,,110.0,Start preparing pizza,A
66,1,260,33,16,Funghi,Large,1,Orderly SE,Munich District Five,Student,,111.0,Start baking pizza,A
66,1,260,33,16,Funghi,Large,1,Orderly SE,Munich District Five,Student,,112.0,Baking pizza ready,A
66,1,260,33,16,Funghi,Large,1,Orderly SE,Munich District Five,Student,,113.0,Plan route,A
66,1,260,33,16,Funghi,Large,1,Orderly SE,Munich District Five,Student,,114.0,Departure pizza,A
66,1,260,33,16,Funghi,Large,1,Orderly SE,Munich District Five,Student,,115.0,Pizza arrives at customer,A
66,1,260,33,16,Funghi,Large,1,Orderly SE,Munich District Five,Student,,116.0,Payment customer,A
8,2,280,50,9,Funghi,Large,4,Deliveruu Inc.,Munich District Four,Student,,117.0,Order at the counter (shop),A
8,2,280,50,9,Funghi,Large,4,Deliveruu Inc.,Munich District Four,Student,,118.0,Start preparing pizza,B
8,2,280,50,9,Funghi,Large,4,Deliveruu Inc.,Munich District Four,Student,,119.0,Start baking pizza,A
8,2,280,50,9,Funghi,Large,4,Deliveruu Inc.,Munich District Four,Student,,120.0,Payment customer,B
8,2,280,50,9,Funghi,Large,4,Deliveruu Inc.,Munich District Four,Student,,121.0,Baking pizza ready,B
9,6,154,29,37,Salami,Small,3,Deliveruu Inc.,Munich District One,Student,,122.0,Start order website,A
9,6,154,29,37,Salami,Small,3,Deliveruu Inc.,Munich District One,Student,,123.0,Approve order website,A
9,6,154,29,37,Salami,Small,3,Deliveruu Inc.,Munich District One,Student,,124.0,Receive order website,A
9,6,154,29,37,Salami,Small,3,Deliveruu Inc.,Munich District One,Student,,125.0,Call Customer,A
9,6,154,29,37,Salami,Small,3,Deliveruu Inc.,Munich District One,Student,,126.0,Start baking pizza,B
9,6,154,29,37,Salami,Small,3,Deliveruu Inc.,Munich District One,Student,,127.0,Start preparing pizza,B
9,6,154,29,37,Salami,Small,3,Deliveruu Inc.,Munich District One,Student,,128.0,Plan route,B
9,6,154,29,37,Salami,Small,3,Deliveruu Inc.,Munich District One,Student,,129.0,Baking pizza ready,B
9,6,154,29,37,Salami,Small,3,Deliveruu Inc.,Munich District One,Student,,130.0,Departure pizza,A
9,6,154,29,37,Salami,Small,3,Deliveruu Inc.,Munich District One,Student,,131.0,Pizza arrives at customer,A
9,6,154,29,37,Salami,Small,3,Deliveruu Inc.,Munich District One,Student,,132.0,Payment customer,A
81,1,93,4,10,Paprika,Small,1,Deliver Now Holding,Munich District Five,Student,,133.0,Order by phone,B
81,1,93,4,10,Paprika,Small,1,Deliver Now Holding,Munich District Five,Student,,134.0,Start preparing pizza,A
81,1,93,4,10,Paprika,Small,1,Deliver Now Holding,Munich District Five,Student,,135.0,Start baking pizza,A
81,1,93,4,10,Paprika,Small,1,Deliver Now Holding,Munich District Five,Student,,136.0,Baking pizza ready,A
81,1,93,4,10,Paprika,Small,1,Deliver Now Holding,Munich District Five,Student,,137.0,Plan route,A
81,1,93,4,10,Paprika,Small,1,Deliver Now Holding,Munich District Five,Student,,138.0,Departure pizza,B
81,1,93,4,10,Paprika,Small,1,Deliver Now Holding,Munich District Five,Student,,139.0,Pizza arrives at customer,A
81,1,93,4,10,Paprika,Small,1,Deliver Now Holding,Munich District Five,Student,,140.0,Payment customer,A
157,1,29,56,8,Speciale,Small,5,Heropizza Lmtd.,Munich District One,Student,,141.0,Order by phone,A
157,1,29,56,8,Speciale,Small,5,Heropizza Lmtd.,Munich District One,Student,,142.0,Start preparing pizza,A
157,1,29,56,8,Speciale,Small,5,Heropizza Lmtd.,Munich District One,Student,,143.0,Start baking pizza,A
157,1,29,56,8,Speciale,Small,5,Heropizza Lmtd.,Munich District One,Student,,144.0,Baking pizza ready,A
157,1,29,56,8,Speciale,Small,5,Heropizza Lmtd.,Munich District One,Student,,145.0,Plan route,A
157,1,29,56,8,Speciale,Small,5,Heropizza Lmtd.,Munich District One,Student,,146.0,Departure pizza,A
157,1,29,56,8,Speciale,Small,5,Heropizza Lmtd.,Munich District One,Student,,147.0,Pizza arrives at customer,B
157,1,29,56,8,Speciale,Small,5,Heropizza Lmtd.,Munich District One,Student,,148.0,Payment customer,A
196,1,85,10,28,Magherita,Large,3,Feedera SE,Munich District Two,Student,,149.0,Start preparing pizza,A
196,1,85,10,28,Magherita,Large,3,Feedera SE,Munich District Two,Student,,150.0,Order by phone,A
196,1,85,10,28,Magherita,Large,3,Feedera SE,Munich District Two,Student,,151.0,Start baking pizza,A
196,1,85,10,28,Magherita,Large,3,Feedera SE,Munich District Two,Student,,152.0,Baking pizza ready,A
196,1,85,10,28,Magherita,Large,3,Feedera SE,Munich District Two,Student,,153.0,Plan route,A
196,1,85,10,28,Magherita,Large,3,Feedera SE,Munich District Two,Student,,154.0,Departure pizza,A
196,1,85,10,28,Magherita,Large,3,Feedera SE,Munich District Two,Student,,155.0,Pizza arrives at customer,A
196,1,85,10,28,Magherita,Large,3,Feedera SE,Munich District Two,Student,,156.0,Payment customer,A
10,3,182,29,2,Calzone,Small,2,Feedera SE,Munich District Two,Student,,157.0,Order by phone,A
10,3,182,29,2,Calzone,Small,2,Feedera SE,Munich District Two,Student,,158.0,Start preparing pizza,A
10,3,182,29,2,Calzone,Small,2,Feedera SE,Munich District Two,Student,,159.0,Start baking pizza,A
10,3,182,29,2,Calzone,Small,2,Feedera SE,Munich District Two,Student,,160.0,Baking pizza ready,A
10,3,182,29,2,Calzone,Small,2,Feedera SE,Munich District Two,Student,,161.0,Start preparing pizza,B
10,3,182,29,2,Calzone,Small,2,Feedera SE,Munich District Two,Student,,162.0,Start baking pizza,A
10,3,182,29,2,Calzone,Small,2,Feedera SE,Munich District Two,Student,,163.0,Baking pizza ready,A
10,3,182,29,2,Calzone,Small,2,Feedera SE,Munich District Two,Student,,164.0,Plan route,A
10,3,182,29,2,Calzone,Small,2,Feedera SE,Munich District Two,Student,,165.0,Departure pizza,A
10,3,182,29,2,Calzone,Small,2,Feedera SE,Munich District Two,Student,,166.0,Pizza arrives at customer,A
10,3,182,29,2,Calzone,Small,2,Feedera SE,Munich District Two,Student,,167.0,Payment customer,B
54,1,278,60,9,Salami,Small,5,BestOrder Inc.,Munich District Three,Student,,168.0,Order by phone,A
54,1,278,60,9,Salami,Small,5,BestOrder Inc.,Munich District Three,Student,,169.0,Start preparing pizza,A
54,1,278,60,9,Salami,Small,5,BestOrder Inc.,Munich District Three,Student,,170.0,Start baking pizza,B
54,1,278,60,9,Salami,Small,5,BestOrder Inc.,Munich District Three,Student,,171.0,Baking pizza ready,A
54,1,278,60,9,Salami,Small,5,BestOrder Inc.,Munich District Three,Student,,172.0,Plan route,A
54,1,278,60,9,Salami,Small,5,BestOrder Inc.,Munich District Three,Student,,173.0,Departure pizza,A
54,1,278,60,9,Salami,Small,5,BestOrder Inc.,Munich District Three,Student,,174.0,Pizza arrives at customer,A
54,1,278,60,9,Salami,Small,5,BestOrder Inc.,Munich District Three,Student,,175.0,Payment customer,A
11,4,287,9,2,Salami,Large,2,Deliver Now Holding,Munich District One,Senior,,176.0,Order by phone,A
11,4,287,9,2,Salami,Large,2,Deliver Now Holding,Munich District One,Senior,,177.0,Start preparing pizza,A
11,4,287,9,2,Salami,Large,2,Deliver Now Holding,Munich District One,Senior,,178.0,Call Customer,A
11,4,287,9,2,Salami,Large,2,Deliver Now Holding,Munich District One,Senior,,179.0,Start preparing pizza,A
11,4,287,9,2,Salami,Large,2,Deliver Now Holding,Munich District One,Senior,,180.0,Start baking pizza,B
11,4,287,9,2,Salami,Large,2,Deliver Now Holding,Munich District One,Senior,,181.0,Baking pizza ready,A
11,4,287,9,2,Salami,Large,2,Deliver Now Holding,Munich District One,Senior,,182.0,Plan route,B
11,4,287,9,2,Salami,Large,2,Deliver Now Holding,Munich District One,Senior,,183.0,Departure pizza,A
11,4,287,9,2,Salami,Large,2,Deliver Now Holding,Munich District One,Senior,,184.0,Pizza arrives at customer,A
11,4,287,9,2,Salami,Large,2,Deliver Now Holding,Munich District One,Senior,,185.0,Payment customer,B
13,1,35,36,10,Salami,Medium,2,Feedera SE,Munich District One,Student,,186.0,Order by phone,A
13,1,35,36,10,Salami,Medium,2,Feedera SE,Munich District One,Student,,187.0,Start preparing pizza,A
13,1,35,36,10,Salami,Medium,2,Feedera SE,Munich District One,Student,,188.0,Start baking pizza,A
13,1,35,36,10,Salami,Medium,2,Feedera SE,Munich District One,Student,,189.0,Baking pizza ready,A
13,1,35,36,10,Salami,Medium,2,Feedera SE,Munich District One,Student,,190.0,Plan route,A
13,1,35,36,10,Salami,Medium,2,Feedera SE,Munich District One,Student,,191.0,Departure pizza,A
13,1,35,36,10,Salami,Medium,2,Feedera SE,Munich District One,Student,,192.0,Pizza arrives at customer,A
13,1,35,36,10,Salami,Medium,2,Feedera SE,Munich District One,Student,,193.0,Payment customer,A
12,2,148,5,11,Funghi,Small,3,BestOrder Inc.,Munich District Three,Teenager,,194.0,Order at the counter (shop),A
12,2,148,5,11,Funghi,Small,3,BestOrder Inc.,Munich District Three,Teenager,,195.0,Start preparing pizza,A
12,2,148,5,11,Funghi,Small,3,BestOrder Inc.,Munich District Three,Teenager,,196.0,Start baking pizza,B
12,2,148,5,11,Funghi,Small,3,BestOrder Inc.,Munich District Three,Teenager,,197.0,Baking pizza ready,A
12,2,148,5,11,Funghi,Small,3,BestOrder Inc.,Munich District Three,Teenager,,198.0,Payment customer,A
14,3,164,21,50,Salami,Small,1,Deliver Now Holding,Munich District One,Teenager,,199.0,Order by phone,A
14,3,164,21,50,Salami,Small,1,Deliver Now Holding,Munich District One,Teenager,,200.0,Start preparing pizza,A
14,3,164,21,50,Salami,Small,1,Deliver Now Holding,Munich District One,Teenager,,201.0,Start baking pizza,B
14,3,164,21,50,Salami,Small,1,Deliver Now Holding,Munich District One,Teenager,,202.0,Baking pizza ready,A
14,3,164,21,50,Salami,Small,1,Deliver Now Holding,Munich District One,Teenager,,203.0,Start preparing pizza,A
14,3,164,21,50,Salami,Small,1,Deliver Now Holding,Munich District One,Teenager,,204.0,Start baking pizza,A
14,3,164,21,50,Salami,Small,1,Deliver Now Holding,Munich District One,Teenager,,205.0,Baking pizza ready,A
14,3,164,21,50,Salami,Small,1,Deliver Now Holding,Munich District One,Teenager,,206.0,Plan route,A
14,3,164,21,50,Salami,Small,1,Deliver Now Holding,Munich District One,Teenager,,207.0,Departure pizza,A
14,3,164,21,50,Salami,Small,1,Deliver Now Holding,Munich District One,Teenager,,208.0,Pizza arrives at customer,A
14,3,164,21,50,Salami,Small,1,Deliver Now Holding,Munich District One,Teenager,,209.0,Payment customer,A
24,1,184,5,8,Magherita,Medium,4,Deliver Now Holding,Munich District One,Student,,210.0,Order by phone,A
24,1,184,5,8,Magherita,Medium,4,Deliver Now Holding,Munich District One,Student,,211.0,Start preparing pizza,A
24,1,184,5,8,Magherita,Medium,4,Deliver Now Holding,Munich District One,Student,,212.0,Start baking pizza,A
24,1,184,5,8,Magherita,Medium,4,Deliver Now Holding,Munich District One,Student,,213.0,Baking pizza ready,B
24,1,184,5,8,Magherita,Medium,4,Deliver Now Holding,Munich District One,Student,,214.0,Plan route,A
24,1,184,5,8,Magherita,Medium,4,Deliver Now Holding,Munich District One,Student,,215.0,Departure pizza,A
24,1,184,5,8,Magherita,Medium,4,Deliver Now Holding,Munich District One,Student,,216.0,Pizza arrives at customer,A
24,1,184,5,8,Magherita,Medium,4,Deliver Now Holding,Munich District One,Student,,217.0,Payment customer,A
131,1,224,56,11,Calzone,Medium,2,Deliver Now Holding,Munich District Two,Student,,218.0,Order by phone,A
131,1,224,56,11,Calzone,Medium,2,Deliver Now Holding,Munich District Two,Student,,219.0,Start preparing pizza,A
131,1,224,56,11,Calzone,Medium,2,Deliver Now Holding,Munich District Two,Student,,220.0,Start baking pizza,A
131,1,224,56,11,Calzone,Medium,2,Deliver Now Holding,Munich District Two,Student,,221.0,Baking pizza ready,B
131,1,224,56,11,Calzone,Medium,2,Deliver Now Holding,Munich District Two,Student,,222.0,Plan route,A
131,1,224,56,11,Calzone,Medium,2,Deliver Now Holding,Munich District Two,Student,,223.0,Departure pizza,B
131,1,224,56,11,Calzone,Medium,2,Deliver Now Holding,Munich District Two,Student,,224.0,Pizza arrives at customer,A
131,1,224,56,11,Calzone,Medium,2,Deliver Now Holding,Munich District Two,Student,,225.0,Payment customer,A
17,1,254,35,3,Calzone,Large,3,Feedera SE,Munich District Two,Teenager,,226.0,Order by phone,B
17,1,254,35,3,Calzone,Large,3,Feedera SE,Munich District Two,Teenager,,227.0,Start preparing pizza,A
17,1,254,35,3,Calzone,Large,3,Feedera SE,Munich District Two,Teenager,,228.0,Start baking pizza,A
17,1,254,35,3,Calzone,Large,3,Feedera SE,Munich District Two,Teenager,,229.0,Baking pizza ready,B
17,1,254,35,3,Calzone,Large,3,Feedera SE,Munich District Two,Teenager,,230.0,Plan route,A
17,1,254,35,3,Calzone,Large,3,Feedera SE,Munich District Two,Teenager,,231.0,Departure pizza,B
17,1,254,35,3,Calzone,Large,3,Feedera SE,Munich District Two,Teenager,,232.0,Pizza arrives at customer,A
17,1,254,35,3,Calzone,Large,3,Feedera SE,Munich District Two,Teenager,,233.0,Payment customer,A
50,1,254,9,10,Speciale,Small,5,Feedera SE,Munich District One,Student,,234.0,Order by phone,A
50,1,254,9,10,Speciale,Small,5,Feedera SE,Munich District One,Student,,235.0,Start preparing pizza,A
50,1,254,9,10,Speciale,Small,5,Feedera SE,Munich District One,Student,,236.0,Start baking pizza,A
50,1,254,9,10,Speciale,Small,5,Feedera SE,Munich District One,Student,,237.0,Baking pizza ready,A
50,1,254,9,10,Speciale,Small,5,Feedera SE,Munich District One,Student,,238.0,Plan route,A
50,1,254,9,10,Speciale,Small,5,Feedera SE,Munich District One,Student,,239.0,Departure pizza,A
50,1,254,9,10,Speciale,Small,5,Feedera SE,Munich District One,Student,,240.0,Pizza arrives at customer,A
50,1,254,9,10,Speciale,Small,5,Feedera SE,Munich District One,Student,,241.0,Payment customer,A
16,1,218,20,10,Salami,Medium,3,BestOrder Inc.,Munich District One,Student,,242.0,Order by phone,A
16,1,218,20,10,Salami,Medium,3,BestOrder Inc.,Munich District One,Student,,243.0,Start preparing pizza,A
16,1,218,20,10,Salami,Medium,3,BestOrder Inc.,Munich District One,Student,,244.0,Start baking pizza,A
16,1,218,20,10,Salami,Medium,3,BestOrder Inc.,Munich District One,Student,,245.0,Baking pizza ready,A
16,1,218,20,10,Salami,Medium,3,BestOrder Inc.,Munich District One,Student,,246.0,Plan route,A
16,1,218,20,10,Salami,Medium,3,BestOrder Inc.,Munich District One,Student,,247.0,Departure pizza,A
16,1,218,20,10,Salami,Medium,3,BestOrder Inc.,Munich District One,Student,,248.0,Pizza arrives at customer,A
16,1,218,20,10,Salami,Medium,3,BestOrder Inc.,Munich District One,Student,,249.0,Payment customer,A
102,1,222,33,30,Magherita,Large,1,Deliver Now Holding,Munich District One,Student,,250.0,Order by phone,B
102,1,222,33,30,Magherita,Large,1,Deliver Now Holding,Munich District One,Student,,251.0,Start preparing pizza,A
102,1,222,33,30,Magherita,Large,1,Deliver Now Holding,Munich District One,Student,,252.0,Start baking pizza,A
102,1,222,33,30,Magherita,Large,1,Deliver Now Holding,Munich District One,Student,,253.0,Baking pizza ready,B
102,1,222,33,30,Magherita,Large,1,Deliver Now Holding,Munich District One,Student,,254.0,Plan route,A
102,1,222,33,30,Magherita,Large,1,Deliver Now Holding,Munich District One,Student,,255.0,Departure pizza,B
102,1,222,33,30,Magherita,Large,1,Deliver Now Holding,Munich District One,Student,,256.0,Pizza arrives at customer,B
