case_id,Variant,Customer_ID,Revenue,Costs,Pizza Type,Pizza Size,Customer Satisfaction,Distribution Channel,Customer Location,Customer Type,SORTING,timestamp,activity,Automation
34,2,161,22,7,Salami,Medium,4,TownExpress Inc. ,Munich District Three,Student,270,2018-06-16 14:13:00,Payment customer,A
37,3,211,35,47,Funghi,Small,0,Feedera SE,Munich District One,Adult,286,2018-07-30 15:58:00,Order by phone,B
37,3,211,35,47,Funghi,Small,0,Feedera SE,Munich District One,Adult,287,2018-07-30 15:59:00,Start preparing pizza,A
37,3,211,35,47,Funghi,Small,0,Feedera SE,Munich District One,Adult,288,2018-07-30 16:04:00,Start baking pizza,A
37,3,211,35,47,Funghi,Small,0,Feedera SE,Munich District One,Adult,289,2018-07-30 16:19:00,Baking pizza ready,B
37,3,211,35,47,Funghi,Small,0,Feedera SE,Munich District One,Adult,290,2018-07-30 16:28:00,Start preparing pizza,A
37,3,211,35,47,Funghi,Small,0,Feedera SE,Munich District One,Adult,291,2018-07-30 16:28:00,Start baking pizza,A
37,3,211,35,47,Funghi,Small,0,Feedera SE,Munich District One,Adult,292,2018-07-30 16:33:00,Baking pizza ready,A
37,3,211,35,47,Funghi,Small,0,Feedera SE,Munich District One,Adult,293,2018-07-30 16:35:00,Plan route,A
37,3,211,35,47,Funghi,Small,0,Feedera SE,Munich District One,Adult,294,2018-07-30 16:35:00,Departure pizza,B
37,3,211,35,47,Funghi,Small,0,Feedera SE,Munich District One,Adult,295,2018-07-30 16:43:00,Pizza arrives at customer,A
37,3,211,35,47,Funghi,Small,0,Feedera SE,Munich District One,Adult,296,2018-07-30 17:21:00,Payment customer,A
110,1,94,5,51,Magherita,Small,1,Deliveruu Inc.,Munich District One,Student,924,2018-06-27 13:20:00,Order by phone,A
110,1,94,5,51,Magherita,Small,1,Deliveruu Inc.,Munich District One,Student,925,2018-06-27 13:21:00,Start preparing pizza,A
110,1,94,5,51,Magherita,Small,1,Deliveruu Inc.,Munich District One,Student,926,2018-06-27 13:24:00,Start baking pizza,A
110,1,94,5,51,Magherita,Small,1,Deliveruu Inc.,Munich District One,Student,927,2018-06-27 13:36:00,Baking pizza ready,A
110,1,94,5,51,Magherita,Small,1,Deliveruu Inc.,Munich District One,Student,928,2018-06-27 13:39:00,Plan route,A
110,1,94,5,51,Magherita,Small,1,Deliveruu Inc.,Munich District One,Student,929,2018-06-27 13:44:00,Departure pizza,B
110,1,94,5,51,Magherita,Small,1,Deliveruu Inc.,Munich District One,Student,930,2018-06-27 13:46:00,Pizza arrives at customer,A
110,1,94,5,51,Magherita,Small,1,Deliveruu Inc.,Munich District One,Student,931,2018-06-27 13:55:00,Payment customer,A
144,1,253,11,43,Magherita,Small,3,Deliver Now Holding,Munich District One,Teenager,1215,2018-06-13 04:07:00,Order by phone,A
144,1,253,11,43,Magherita,Small,3,Deliver Now Holding,Munich District One,Teenager,1216,2018-06-13 04:09:00,Start preparing pizza,A
144,1,253,11,43,Magherita,Small,3,Deliver Now Holding,Munich District One,Teenager,1217,2018-06-13 04:16:00,Start baking pizza,A
144,1,253,11,43,Magherita,Small,3,Deliver Now Holding,Munich District One,Teenager,1218,2018-06-13 04:27:00,Plan route,B
144,1,253,11,43,Magherita,Small,3,Deliver Now Holding,Munich District One,Teenager,1219,2018-06-13 04:27:00,Baking pizza ready,B
144,1,253,11,43,Magherita,Small,3,Deliver Now Holding,Munich District One,Teenager,1220,2018-06-13 04:29:00,Departure pizza,A
144,1,253,11,43,Magherita,Small,3,Deliver Now Holding,Munich District One,Teenager,1221,2018-06-13 04:30:00,Pizza arrives at customer,A
144,1,253,11,43,Magherita,Small,3,Deliver Now Holding,Munich District One,Teenager,1222,2018-06-13 04:35:00,Payment customer,B
189,1,197,36,2,Salami,Large,3,BestOrder Inc.,Munich District One,Teenager,1584,2018-06-05 05:26:00,Order by phone,B
189,1,197,36,2,Salami,Large,3,BestOrder Inc.,Munich District One,Teenager,1585,2018-06-05 05:28:00,Start preparing pizza,A
189,1,197,36,2,Salami,Large,3,BestOrder Inc.,Munich District One,Teenager,1586,2018-06-05 05:33:00,Start baking pizza,A
189,1,197,36,2,Salami,Large,3,BestOrder Inc.,Munich District One,Teenager,1587,2018-06-05 05:41:00,Baking pizza ready,B
189,1,197,36,2,Salami,Large,3,BestOrder Inc.,Munich District One,Teenager,1588,2018-06-05 05:46:00,Plan route,A
189,1,197,36,2,Salami,Large,3,BestOrder Inc.,Munich District One,Teenager,1589,2018-06-05 05:48:00,Departure pizza,B
189,1,197,36,2,Salami,Large,3,BestOrder Inc.,Munich District One,Teenager,1590,2018-06-05 05:51:00,Pizza arrives at customer,A
189,1,197,36,2,Salami,Large,3,BestOrder Inc.,Munich District One,Teenager,1591,2018-06-05 06:18:00,Payment customer,B
51,3,13,9,22,Magherita,Small,5,Orderly SE,Munich District Three,Student,399,2018-06-27 14:58:00,Order by phone,A
51,3,13,9,22,Magherita,Small,5,Orderly SE,Munich District Three,Student,400,2018-06-27 15:00:00,Start preparing pizza,B
51,3,13,9,22,Magherita,Small,5,Orderly SE,Munich District Three,Student,401,2018-06-27 15:01:00,Start baking pizza,A
51,3,13,9,22,Magherita,Small,5,Orderly SE,Munich District Three,Student,402,2018-06-27 15:23:00,Baking pizza ready,A
51,3,13,9,22,Magherita,Small,5,Orderly SE,Munich District Three,Student,403,2018-06-27 15:28:00,Start preparing pizza,A
51,3,13,9,22,Magherita,Small,5,Orderly SE,Munich District Three,Student,404,2018-06-27 15:33:00,Start baking pizza,A
51,3,13,9,22,Magherita,Small,5,Orderly SE,Munich District Three,Student,405,2018-06-27 15:36:00,Baking pizza ready,A
51,3,13,9,22,Magherita,Small,5,Orderly SE,Munich District Three,Student,406,2018-06-27 15:37:00,Plan route,A
51,3,13,9,22,Magherita,Small,5,Orderly SE,Munich District Three,Student,407,2018-06-27 15:41:00,Departure pizza,A
51,3,13,9,22,Magherita,Small,5,Orderly SE,Munich District Three,Student,408,2018-06-27 15:47:00,Pizza arrives at customer,A
51,3,13,9,22,Magherita,Small,5,Orderly SE,Munich District Three,Student,409,2018-06-27 16:04:00,Payment customer,B
84,1,27,21,2,Funghi,Large,5,Deliver Now Holding,Munich District Five,Student,681,2018-06-20 15:48:00,Order by phone,B
84,1,27,21,2,Funghi,Large,5,Deliver Now Holding,Munich District Five,Student,682,2018-06-20 15:50:00,Start preparing pizza,A
84,1,27,21,2,Funghi,Large,5,Deliver Now Holding,Munich District Five,Student,683,2018-06-20 15:51:00,Start baking pizza,A
84,1,27,21,2,Funghi,Large,5,Deliver Now Holding,Munich District Five,Student,684,2018-06-20 15:52:00,Baking pizza ready,B
84,1,27,21,2,Funghi,Large,5,Deliver Now Holding,Munich District Five,Student,685,2018-06-20 15:57:00,Plan route,A
84,1,27,21,2,Funghi,Large,5,Deliver Now Holding,Munich District Five,Student,686,2018-06-20 15:57:00,Departure pizza,A
84,1,27,21,2,Funghi,Large,5,Deliver Now Holding,Munich District Five,Student,687,2018-06-20 15:58:00,Pizza arrives at customer,A
84,1,27,21,2,Funghi,Large,5,Deliver Now Holding,Munich District Five,Student,688,2018-06-20 16:19:00,Payment customer,A
151,1,267,5,46,Funghi,Small,0,TownExpress Inc. ,Munich District One,Adult,1268,2018-06-17 14:32:00,Order by phone,A
151,1,267,5,46,Funghi,Small,0,TownExpress Inc. ,Munich District One,Adult,1269,2018-06-17 14:33:00,Start preparing pizza,A
151,1,267,5,46,Funghi,Small,0,TownExpress Inc. ,Munich District One,Adult,1270,2018-06-17 14:36:00,Start baking pizza,A
151,1,267,5,46,Funghi,Small,0,TownExpress Inc. ,Munich District One,Adult,1271,2018-06-17 14:39:00,Baking pizza ready,B
151,1,267,5,46,Funghi,Small,0,TownExpress Inc. ,Munich District One,Adult,1272,2018-06-17 14:41:00,Plan route,A
151,1,267,5,46,Funghi,Small,0,TownExpress Inc. ,Munich District One,Adult,1273,2018-06-17 14:42:00,Departure pizza,A
151,1,267,5,46,Funghi,Small,0,TownExpress Inc. ,Munich District One,Adult,1274,2018-06-17 14:48:00,Pizza arrives at customer,A
151,1,267,5,46,Funghi,Small,0,TownExpress Inc. ,Munich District One,Adult,1275,2018-06-17 14:55:00,Payment customer,A
64,4,141,35,7,Magherita,Small,2,BestOrder Inc.,Munich District Five,Student,507,2018-06-11 22:09:00,Order by phone,A
64,4,141,35,7,Magherita,Small,2,BestOrder Inc.,Munich District Five,Student,508,2018-06-11 22:10:00,Start preparing pizza,A
64,4,141,35,7,Magherita,Small,2,BestOrder Inc.,Munich District Five,Student,509,2018-06-11 22:10:00,Call Customer,A
64,4,141,35,7,Magherita,Small,2,BestOrder Inc.,Munich District Five,Student,510,2018-06-11 22:13:00,Start preparing pizza,B
64,4,141,35,7,Magherita,Small,2,BestOrder Inc.,Munich District Five,Student,511,2018-06-11 22:16:00,Start baking pizza,A
64,4,141,35,7,Magherita,Small,2,BestOrder Inc.,Munich District Five,Student,512,2018-06-11 22:25:00,Baking pizza ready,A
64,4,141,35,7,Magherita,Small,2,BestOrder Inc.,Munich District Five,Student,513,2018-06-11 22:27:00,Plan route,B
64,4,141,35,7,Magherita,Small,2,BestOrder Inc.,Munich District Five,Student,514,2018-06-11 22:29:00,Departure pizza,A
64,4,141,35,7,Magherita,Small,2,BestOrder Inc.,Munich District Five,Student,515,2018-06-11 22:32:00,Pizza arrives at customer,A
64,4,141,35,7,Magherita,Small,2,BestOrder Inc.,Munich District Five,Student,516,2018-06-11 22:48:00,Payment customer,A
167,1,79,36,46,Salami,Small,3,Deliver Now Holding,Munich District One,Student,1392,2018-06-15 22:26:00,Order by phone,A
167,1,79,36,46,Salami,Small,3,Deliver Now Holding,Munich District One,Student,1393,2018-06-15 22:28:00,Start baking pizza,B
167,1,79,36,46,Salami,Small,3,Deliver Now Holding,Munich District One,Student,1394,2018-06-15 22:28:00,Start preparing pizza,A
167,1,79,36,46,Salami,Small,3,Deliver Now Holding,Munich District One,Student,1395,2018-06-15 22:41:00,Baking pizza ready,A
167,1,79,36,46,Salami,Small,3,Deliver Now Holding,Munich District One,Student,1396,2018-06-15 22:46:00,Plan route,A
167,1,79,36,46,Salami,Small,3,Deliver Now Holding,Munich District One,Student,1397,2018-06-15 22:51:00,Departure pizza,A
167,1,79,36,46,Salami,Small,3,Deliver Now Holding,Munich District One,Student,1398,2018-06-15 22:54:00,Payment customer,A
167,1,79,36,46,Salami,Small,3,Deliver Now Holding,Munich District One,Student,1399,2018-06-15 22:54:00,Pizza arrives at customer,A
68,4,72,6,11,Salami,Medium,1,Feedera SE,Munich District Two,Student,540,2018-06-11 00:38:00,Order by phone,A
68,4,72,6,11,Salami,Medium,1,Feedera SE,Munich District Two,Student,541,2018-06-11 00:38:00,Start preparing pizza,A
68,4,72,6,11,Salami,Medium,1,Feedera SE,Munich District Two,Student,542,2018-06-11 00:42:00,Call Customer,A
68,4,72,6,11,Salami,Medium,1,Feedera SE,Munich District Two,Student,543,2018-06-11 00:47:00,Start preparing pizza,A
68,4,72,6,11,Salami,Medium,1,Feedera SE,Munich District Two,Student,544,2018-06-11 00:49:00,Start baking pizza,A
68,4,72,6,11,Salami,Medium,1,Feedera SE,Munich District Two,Student,545,2018-06-11 00:49:00,Baking pizza ready,A
68,4,72,6,11,Salami,Medium,1,Feedera SE,Munich District Two,Student,546,2018-06-11 00:51:00,Plan route,A
68,4,72,6,11,Salami,Medium,1,Feedera SE,Munich District Two,Student,547,2018-06-11 00:52:00,Departure pizza,A
68,4,72,6,11,Salami,Medium,1,Feedera SE,Munich District Two,Student,548,2018-06-11 00:58:00,Pizza arrives at customer,A
68,4,72,6,11,Salami,Medium,1,Feedera SE,Munich District Two,Student,549,2018-06-11 01:12:00,Payment customer,A
69,3,24,5,8,Funghi,Large,4,Feedera SE,Munich District One,Student,550,2018-06-03 17:11:00,Order by phone,B
69,3,24,5,8,Funghi,Large,4,Feedera SE,Munich District One,Student,551,2018-06-03 17:13:00,Start preparing pizza,A
69,3,24,5,8,Funghi,Large,4,Feedera SE,Munich District One,Student,552,2018-06-03 17:13:00,Start baking pizza,A
69,3,24,5,8,Funghi,Large,4,Feedera SE,Munich District One,Student,553,2018-06-03 17:25:00,Baking pizza ready,A
69,3,24,5,8,Funghi,Large,4,Feedera SE,Munich District One,Student,554,2018-06-03 17:34:00,Start preparing pizza,B
69,3,24,5,8,Funghi,Large,4,Feedera SE,Munich District One,Student,555,2018-06-03 17:38:00,Start baking pizza,A
69,3,24,5,8,Funghi,Large,4,Feedera SE,Munich District One,Student,556,2018-06-03 17:51:00,Baking pizza ready,A
69,3,24,5,8,Funghi,Large,4,Feedera SE,Munich District One,Student,557,2018-06-03 17:55:00,Plan route,A
69,3,24,5,8,Funghi,Large,4,Feedera SE,Munich District One,Student,558,2018-06-03 17:57:00,Departure pizza,A
69,3,24,5,8,Funghi,Large,4,Feedera SE,Munich District One,Student,559,2018-06-03 18:01:00,Pizza arrives at customer,A
69,3,24,5,8,Funghi,Large,4,Feedera SE,Munich District One,Student,560,2018-06-03 18:11:00,Payment customer,B
76,3,62,10,9,Salami,Large,2,Feedera SE,Munich District One,Student,613,2018-08-14 14:54:00,Order by phone,A
76,3,62,10,9,Salami,Large,2,Feedera SE,Munich District One,Student,614,2018-08-14 14:57:00,Start preparing pizza,B
76,3,62,10,9,Salami,Large,2,Feedera SE,Munich District One,Student,615,2018-08-14 15:00:00,Start baking pizza,A
76,3,62,10,9,Salami,Large,2,Feedera SE,Munich District One,Student,616,2018-08-14 15:11:00,Baking pizza ready,B
76,3,62,10,9,Salami,Large,2,Feedera SE,Munich District One,Student,617,2018-08-14 15:18:00,Start preparing pizza,A
76,3,62,10,9,Salami,Large,2,Feedera SE,Munich District One,Student,618,2018-08-14 15:23:00,Start baking pizza,A
76,3,62,10,9,Salami,Large,2,Feedera SE,Munich District One,Student,619,2018-08-14 15:26:00,Baking pizza ready,A
76,3,62,10,9,Salami,Large,2,Feedera SE,Munich District One,Student,620,2018-08-14 15:29:00,Departure pizza,B
76,3,62,10,9,Salami,Large,2,Feedera SE,Munich District One,Student,621,2018-08-14 15:29:00,Pizza arrives at customer,B
76,3,62,10,9,Salami,Large,2,Feedera SE,Munich District One,Student,622,2018-08-14 15:29:00,Plan route,A
76,3,62,10,9,Salami,Large,2,Feedera SE,Munich District One,Student,623,2018-08-14 15:41:00,Payment customer,B
201,2,253,10,3,Salami,Small,2,Feedera SE,Munich District Four,Teenager,1690,2018-08-13 09:23:00,Order at the counter (shop),A
201,2,253,10,3,Salami,Small,2,Feedera SE,Munich District Four,Teenager,1691,2018-08-13 09:24:00,Start preparing pizza,A
201,2,253,10,3,Salami,Small,2,Feedera SE,Munich District Four,Teenager,1692,2018-08-13 09:30:00,Start baking pizza,B
201,2,253,10,3,Salami,Small,2,Feedera SE,Munich District Four,Teenager,1693,2018-08-13 09:31:00,Payment customer,A
201,2,253,10,3,Salami,Small,2,Feedera SE,Munich District Four,Teenager,1694,2018-08-13 09:31:00,Baking pizza ready,B
114,2,94,60,28,Paprika,Small,2,Feedera SE,Munich District Five,Teenager,959,2018-06-09 08:36:00,Order at the counter (shop),A
114,2,94,60,28,Paprika,Small,2,Feedera SE,Munich District Five,Teenager,960,2018-06-09 08:37:00,Start preparing pizza,A
114,2,94,60,28,Paprika,Small,2,Feedera SE,Munich District Five,Teenager,961,2018-06-09 08:41:00,Start baking pizza,A
114,2,94,60,28,Paprika,Small,2,Feedera SE,Munich District Five,Teenager,962,2018-06-09 08:42:00,Baking pizza ready,A
114,2,94,60,28,Paprika,Small,2,Feedera SE,Munich District Five,Teenager,963,2018-06-09 08:43:00,Payment customer,A
85,6,78,28,4,Salami,Small,5,Deliver Now Holding,Munich District One,Teenager,689,2018-06-05 17:33:00,Start order website,B
85,6,78,28,4,Salami,Small,5,Deliver Now Holding,Munich District One,Teenager,690,2018-06-05 17:34:00,Approve order website,A
85,6,78,28,4,Salami,Small,5,Deliver Now Holding,Munich District One,Teenager,691,2018-06-05 17:35:00,Receive order website,A
85,6,78,28,4,Salami,Small,5,Deliver Now Holding,Munich District One,Teenager,692,2018-06-05 17:38:00,Call Customer,A
85,6,78,28,4,Salami,Small,5,Deliver Now Holding,Munich District One,Teenager,693,2018-06-05 17:41:00,Start baking pizza,B
85,6,78,28,4,Salami,Small,5,Deliver Now Holding,Munich District One,Teenager,694,2018-06-05 17:41:00,Start preparing pizza,A
85,6,78,28,4,Salami,Small,5,Deliver Now Holding,Munich District One,Teenager,695,2018-06-05 17:51:00,Baking pizza ready,A
85,6,78,28,4,Salami,Small,5,Deliver Now Holding,Munich District One,Teenager,696,2018-06-05 17:55:00,Plan route,A
85,6,78,28,4,Salami,Small,5,Deliver Now Holding,Munich District One,Teenager,697,2018-06-05 17:59:00,Departure pizza,A
85,6,78,28,4,Salami,Small,5,Deliver Now Holding,Munich District One,Teenager,698,2018-06-05 18:08:00,Pizza arrives at customer,B
