case_id,Variant,Customer_ID,Revenue,Costs,Pizza Type,Pizza Size,Customer Satisfaction,Distribution Channel,Customer Location,Customer Type,SORTING,timestamp,activity,Automation
183,1,226,10,7,Magherita,Small,0,Feedera SE,Munich District Three,Adult,1535,2018-02-16 00:00:19,Order by phone,A
183,1,226,10,7,Magherita,Small,0,Feedera SE,Munich District Three,Adult,1536,2018-02-16 00:00:19,Start preparing pizza,A
183,1,226,10,7,Magherita,Small,0,Feedera SE,Munich District Three,Adult,1537,2018-02-16 00:00:14,Start baking pizza,B
183,1,226,10,7,Magherita,Small,0,Feedera SE,Munich District Three,Adult,1538,2018-02-16 00:00:39,Baking pizza ready,A
183,1,226,10,7,Magherita,Small,0,Feedera SE,Munich District Three,Adult,1539,2018-02-16 00:00:32,Plan route,A
183,1,226,10,7,Magherita,Small,0,Feedera SE,Munich District Three,Adult,1540,2018-02-16 00:00:01,Departure pizza,A
183,1,226,10,7,Magherita,Small,0,Feedera SE,Munich District Three,Adult,1541,2018-02-16 00:00:09,Pizza arrives at customer,B
183,1,226,10,7,Magherita,Small,0,Feedera SE,Munich District Three,Adult,1542,2018-02-16 00:00:57,Payment customer,B
4,2,242,5,8,Calzone,Small,4,BestOrder Inc.,Munich District One,Student,30,2018-02-12 22:52:32,Order at the counter (shop),A
4,2,242,5,8,Calzone,Small,4,BestOrder Inc.,Munich District One,Student,31,2018-02-12 22:53:31,Start preparing pizza,A
4,2,242,5,8,Calzone,Small,4,BestOrder Inc.,Munich District One,Student,32,2018-02-12 22:54:10,Start baking pizza,A
4,2,242,5,8,Calzone,Small,4,BestOrder Inc.,Munich District One,Student,33,2018-02-12 23:02:52,Baking pizza ready,B
4,2,242,5,8,Calzone,Small,4,BestOrder Inc.,Munich District One,Student,34,2018-02-12 23:03:23,Payment customer,B
5,6,63,8,11,Salami,Small,3,BestOrder Inc.,Munich District One,Student,35,2018-02-06 23:08:35,Start order website,A
5,6,63,8,11,Salami,Small,3,BestOrder Inc.,Munich District One,Student,36,2018-02-06 23:16:11,Approve order website,A
5,6,63,8,11,Salami,Small,3,BestOrder Inc.,Munich District One,Student,37,2018-02-06 23:16:50,Call Customer,B
5,6,63,8,11,Salami,Small,3,BestOrder Inc.,Munich District One,Student,38,2018-02-06 23:16:55,Receive order website,A
5,6,63,8,11,Salami,Small,3,BestOrder Inc.,Munich District One,Student,39,2018-02-06 23:17:28,Start preparing pizza,A
5,6,63,8,11,Salami,Small,3,BestOrder Inc.,Munich District One,Student,40,2018-02-06 23:24:34,Start baking pizza,A
5,6,63,8,11,Salami,Small,3,BestOrder Inc.,Munich District One,Student,41,2018-02-06 23:25:00,Baking pizza ready,B
5,6,63,8,11,Salami,Small,3,BestOrder Inc.,Munich District One,Student,42,2018-02-06 23:26:00,Plan route,A
5,6,63,8,11,Salami,Small,3,BestOrder Inc.,Munich District One,Student,43,2018-02-06 23:30:36,Departure pizza,B
5,6,63,8,11,Salami,Small,3,BestOrder Inc.,Munich District One,Student,44,2018-02-06 23:34:53,Pizza arrives at customer,A
5,6,63,8,11,Salami,Small,3,BestOrder Inc.,Munich District One,Student,45,2018-02-07 00:02:05,Payment customer,A
137,1,168,55,1,Calzone,Large,1,Heropizza Lmtd.,Munich District Three,Teenager,1158,2018-04-14 20:54:38,Order by phone,B
137,1,168,55,1,Calzone,Large,1,Heropizza Lmtd.,Munich District Three,Teenager,1159,2018-04-14 20:57:40,Start preparing pizza,A
137,1,168,55,1,Calzone,Large,1,Heropizza Lmtd.,Munich District Three,Teenager,1160,2018-04-14 20:58:52,Start baking pizza,A
137,1,168,55,1,Calzone,Large,1,Heropizza Lmtd.,Munich District Three,Teenager,1161,2018-04-14 21:00:17,Baking pizza ready,B
137,1,168,55,1,Calzone,Large,1,Heropizza Lmtd.,Munich District Three,Teenager,1162,2018-04-14 21:03:15,Plan route,A
137,1,168,55,1,Calzone,Large,1,Heropizza Lmtd.,Munich District Three,Teenager,1163,2018-04-14 21:08:04,Departure pizza,A
137,1,168,55,1,Calzone,Large,1,Heropizza Lmtd.,Munich District Three,Teenager,1164,2018-04-14 21:10:41,Pizza arrives at customer,A
137,1,168,55,1,Calzone,Large,1,Heropizza Lmtd.,Munich District Three,Teenager,1165,2018-04-14 21:22:42,Payment customer,A
123,1,89,30,13,Salami,Large,1,BestOrder Inc.,Munich District Two,Teenager,1034,2018-03-25 17:10:58,Order by phone,A
123,1,89,30,13,Salami,Large,1,BestOrder Inc.,Munich District Two,Teenager,1035,2018-03-25 17:11:31,Start preparing pizza,A
123,1,89,30,13,Salami,Large,1,BestOrder Inc.,Munich District Two,Teenager,1036,2018-03-25 17:15:56,Start baking pizza,A
123,1,89,30,13,Salami,Large,1,BestOrder Inc.,Munich District Two,Teenager,1037,2018-03-25 17:20:01,Baking pizza ready,B
123,1,89,30,13,Salami,Large,1,BestOrder Inc.,Munich District Two,Teenager,1038,2018-03-25 17:23:01,Plan route,A
123,1,89,30,13,Salami,Large,1,BestOrder Inc.,Munich District Two,Teenager,1039,2018-03-25 17:28:39,Pizza arrives at customer,A
123,1,89,30,13,Salami,Large,1,BestOrder Inc.,Munich District Two,Teenager,1040,2018-03-25 17:28:41,Departure pizza,A
123,1,89,30,13,Salami,Large,1,BestOrder Inc.,Munich District Two,Teenager,1041,2018-03-25 17:42:57,Payment customer,A
33,1,192,29,47,Salami,Medium,4,Deliver Now Holding,Munich District One,Teenager,258,2018-02-19 17:39:35,Order by phone,A
33,1,192,29,47,Salami,Medium,4,Deliver Now Holding,Munich District One,Teenager,259,2018-02-19 17:42:38,Start preparing pizza,A
33,1,192,29,47,Salami,Medium,4,Deliver Now Holding,Munich District One,Teenager,260,2018-02-19 17:44:55,Start baking pizza,A
33,1,192,29,47,Salami,Medium,4,Deliver Now Holding,Munich District One,Teenager,261,2018-02-19 17:45:11,Baking pizza ready,B
33,1,192,29,47,Salami,Medium,4,Deliver Now Holding,Munich District One,Teenager,262,2018-02-19 17:48:46,Plan route,A
33,1,192,29,47,Salami,Medium,4,Deliver Now Holding,Munich District One,Teenager,263,2018-02-19 17:49:18,Departure pizza,B
33,1,192,29,47,Salami,Medium,4,Deliver Now Holding,Munich District One,Teenager,264,2018-02-19 17:58:27,Pizza arrives at customer,A
33,1,192,29,47,Salami,Medium,4,Deliver Now Holding,Munich District One,Teenager,265,2018-02-19 18:35:00,Payment customer,A
6,2,101,10,5,Magherita,Large,3,BestOrder Inc.,Munich District Two,Adult,46,2018-02-10 16:14:14,Order at the counter (shop),A
6,2,101,10,5,Magherita,Large,3,BestOrder Inc.,Munich District Two,Adult,47,2018-02-10 16:17:35,Start preparing pizza,A
6,2,101,10,5,Magherita,Large,3,BestOrder Inc.,Munich District Two,Adult,48,2018-02-10 16:18:53,Start baking pizza,B
6,2,101,10,5,Magherita,Large,3,BestOrder Inc.,Munich District Two,Adult,49,2018-02-10 16:27:12,Baking pizza ready,A
6,2,101,10,5,Magherita,Large,3,BestOrder Inc.,Munich District Two,Adult,50,2018-02-10 16:28:57,Payment customer,A
7,4,97,50,7,Speciale,Medium,0,Feedera SE,Munich District Five,Student,51,2018-03-10 09:13:42,Order by phone,A
7,4,97,50,7,Speciale,Medium,0,Feedera SE,Munich District Five,Student,52,2018-03-10 09:15:20,Start preparing pizza,A
7,4,97,50,7,Speciale,Medium,0,Feedera SE,Munich District Five,Student,53,2018-03-10 09:15:11,Call Customer,A
7,4,97,50,7,Speciale,Medium,0,Feedera SE,Munich District Five,Student,54,2018-03-10 09:21:04,Start preparing pizza,A
7,4,97,50,7,Speciale,Medium,0,Feedera SE,Munich District Five,Student,55,2018-03-10 09:24:06,Start baking pizza,A
7,4,97,50,7,Speciale,Medium,0,Feedera SE,Munich District Five,Student,56,2018-03-10 09:26:04,Baking pizza ready,A
7,4,97,50,7,Speciale,Medium,0,Feedera SE,Munich District Five,Student,57,2018-03-10 09:26:47,Plan route,A
7,4,97,50,7,Speciale,Medium,0,Feedera SE,Munich District Five,Student,58,2018-03-10 09:30:52,Departure pizza,A
7,4,97,50,7,Speciale,Medium,0,Feedera SE,Munich District Five,Student,59,2018-03-10 09:34:03,Pizza arrives at customer,A
7,4,97,50,7,Speciale,Medium,0,Feedera SE,Munich District Five,Student,60,2018-03-10 10:08:12,Payment customer,A
66,1,260,33,16,Funghi,Large,1,Orderly SE,Munich District Five,Student,522,2018-03-08 15:24:36,Order by phone,A
66,1,260,33,16,Funghi,Large,1,Orderly SE,Munich District Five,Student,523,2018-03-08 15:24:52,Start preparing pizza,A
66,1,260,33,16,Funghi,Large,1,Orderly SE,Munich District Five,Student,524,2018-03-08 15:31:40,Start baking pizza,A
66,1,260,33,16,Funghi,Large,1,Orderly SE,Munich District Five,Student,525,2018-03-08 15:33:14,Baking pizza ready,A
66,1,260,33,16,Funghi,Large,1,Orderly SE,Munich District Five,Student,526,2018-03-08 15:37:15,Plan route,A
66,1,260,33,16,Funghi,Large,1,Orderly SE,Munich District Five,Student,527,2018-03-08 15:40:20,Departure pizza,A
66,1,260,33,16,Funghi,Large,1,Orderly SE,Munich District Five,Student,528,2018-03-08 15:40:35,Pizza arrives at customer,A
66,1,260,33,16,Funghi,Large,1,Orderly SE,Munich District Five,Student,529,2018-03-08 15:56:58,Payment customer,A
8,2,280,50,9,Funghi,Large,4,Deliveruu Inc.,Munich District Four,Student,61,2018-04-24 12:13:23,Order at the counter (shop),A
8,2,280,50,9,Funghi,Large,4,Deliveruu Inc.,Munich District Four,Student,62,2018-04-24 12:14:15,Start preparing pizza,B
8,2,280,50,9,Funghi,Large,4,Deliveruu Inc.,Munich District Four,Student,63,2018-04-24 12:18:13,Start baking pizza,A
8,2,280,50,9,Funghi,Large,4,Deliveruu Inc.,Munich District Four,Student,64,2018-04-24 12:20:53,Payment customer,B
8,2,280,50,9,Funghi,Large,4,Deliveruu Inc.,Munich District Four,Student,65,2018-04-24 12:20:21,Baking pizza ready,B
9,6,154,29,37,Salami,Small,3,Deliveruu Inc.,Munich District One,Student,66,2018-07-04 23:00:48,Start order website,A
9,6,154,29,37,Salami,Small,3,Deliveruu Inc.,Munich District One,Student,67,2018-07-04 23:04:49,Approve order website,A
9,6,154,29,37,Salami,Small,3,Deliveruu Inc.,Munich District One,Student,68,2018-07-04 23:05:05,Receive order website,A
9,6,154,29,37,Salami,Small,3,Deliveruu Inc.,Munich District One,Student,69,2018-07-04 23:07:41,Call Customer,A
9,6,154,29,37,Salami,Small,3,Deliveruu Inc.,Munich District One,Student,70,2018-07-04 23:08:35,Start baking pizza,B
9,6,154,29,37,Salami,Small,3,Deliveruu Inc.,Munich District One,Student,71,2018-07-04 23:08:00,Start preparing pizza,B
9,6,154,29,37,Salami,Small,3,Deliveruu Inc.,Munich District One,Student,72,2018-07-04 23:10:31,Plan route,B
9,6,154,29,37,Salami,Small,3,Deliveruu Inc.,Munich District One,Student,73,2018-07-04 23:10:05,Baking pizza ready,B
9,6,154,29,37,Salami,Small,3,Deliveruu Inc.,Munich District One,Student,74,2018-07-04 23:14:30,Departure pizza,A
9,6,154,29,37,Salami,Small,3,Deliveruu Inc.,Munich District One,Student,75,2018-07-04 23:18:00,Pizza arrives at customer,A
9,6,154,29,37,Salami,Small,3,Deliveruu Inc.,Munich District One,Student,76,2018-07-04 23:48:49,Payment customer,A
81,1,93,4,10,Paprika,Small,1,Deliver Now Holding,Munich District Five,Student,661,2018-02-12 21:12:50,Order by phone,B
81,1,93,4,10,Paprika,Small,1,Deliver Now Holding,Munich District Five,Student,662,2018-02-12 21:14:36,Start preparing pizza,A
81,1,93,4,10,Paprika,Small,1,Deliver Now Holding,Munich District Five,Student,663,2018-02-12 21:15:34,Start baking pizza,A
81,1,93,4,10,Paprika,Small,1,Deliver Now Holding,Munich District Five,Student,664,2018-02-12 21:18:48,Baking pizza ready,A
81,1,93,4,10,Paprika,Small,1,Deliver Now Holding,Munich District Five,Student,665,2018-02-12 21:18:29,Plan route,A
81,1,93,4,10,Paprika,Small,1,Deliver Now Holding,Munich District Five,Student,666,2018-02-12 21:19:03,Departure pizza,B
81,1,93,4,10,Paprika,Small,1,Deliver Now Holding,Munich District Five,Student,667,2018-02-12 21:20:34,Pizza arrives at customer,A
81,1,93,4,10,Paprika,Small,1,Deliver Now Holding,Munich District Five,Student,668,2018-02-12 21:51:42,Payment customer,A
157,1,29,56,8,Speciale,Small,5,Heropizza Lmtd.,Munich District One,Student,1310,2018-02-12 07:06:13,Order by phone,A
157,1,29,56,8,Speciale,Small,5,Heropizza Lmtd.,Munich District One,Student,1311,2018-02-12 07:06:48,Start preparing pizza,A
157,1,29,56,8,Speciale,Small,5,Heropizza Lmtd.,Munich District One,Student,1312,2018-02-12 07:09:39,Start baking pizza,A
157,1,29,56,8,Speciale,Small,5,Heropizza Lmtd.,Munich District One,Student,1313,2018-02-12 07:15:21,Baking pizza ready,A
157,1,29,56,8,Speciale,Small,5,Heropizza Lmtd.,Munich District One,Student,1314,2018-02-12 07:20:09,Plan route,A
157,1,29,56,8,Speciale,Small,5,Heropizza Lmtd.,Munich District One,Student,1315,2018-02-12 07:20:00,Departure pizza,A
157,1,29,56,8,Speciale,Small,5,Heropizza Lmtd.,Munich District One,Student,1316,2018-02-12 07:27:10,Pizza arrives at customer,B
157,1,29,56,8,Speciale,Small,5,Heropizza Lmtd.,Munich District One,Student,1317,2018-02-12 07:38:50,Payment customer,A
196,1,85,10,28,Magherita,Large,3,Feedera SE,Munich District Two,Student,1644,2018-03-20 15:57:43,Start preparing pizza,A
196,1,85,10,28,Magherita,Large,3,Feedera SE,Munich District Two,Student,1645,2018-03-20 15:57:58,Order by phone,A
196,1,85,10,28,Magherita,Large,3,Feedera SE,Munich District Two,Student,1646,2018-03-20 16:03:23,Start baking pizza,A
196,1,85,10,28,Magherita,Large,3,Feedera SE,Munich District Two,Student,1647,2018-03-20 16:16:59,Baking pizza ready,A
196,1,85,10,28,Magherita,Large,3,Feedera SE,Munich District Two,Student,1648,2018-03-20 16:19:02,Plan route,A
196,1,85,10,28,Magherita,Large,3,Feedera SE,Munich District Two,Student,1649,2018-03-20 16:23:57,Departure pizza,A
196,1,85,10,28,Magherita,Large,3,Feedera SE,Munich District Two,Student,1650,2018-03-20 16:30:34,Pizza arrives at customer,A
196,1,85,10,28,Magherita,Large,3,Feedera SE,Munich District Two,Student,1651,2018-03-20 16:33:35,Payment customer,A
10,3,182,29,2,Calzone,Small,2,Feedera SE,Munich District Two,Student,77,2018-01-31 08:07:30,Order by phone,A
10,3,182,29,2,Calzone,Small,2,Feedera SE,Munich District Two,Student,78,2018-01-31 08:08:59,Start preparing pizza,A
10,3,182,29,2,Calzone,Small,2,Feedera SE,Munich District Two,Student,79,2018-01-31 08:12:03,Start baking pizza,A
10,3,182,29,2,Calzone,Small,2,Feedera SE,Munich District Two,Student,80,2018-01-31 08:19:18,Baking pizza ready,A
10,3,182,29,2,Calzone,Small,2,Feedera SE,Munich District Two,Student,81,2018-01-31 08:20:46,Start preparing pizza,B
10,3,182,29,2,Calzone,Small,2,Feedera SE,Munich District Two,Student,82,2018-01-31 08:24:35,Start baking pizza,A
10,3,182,29,2,Calzone,Small,2,Feedera SE,Munich District Two,Student,83,2018-01-31 08:32:20,Baking pizza ready,A
10,3,182,29,2,Calzone,Small,2,Feedera SE,Munich District Two,Student,84,2018-01-31 08:39:17,Plan route,A
10,3,182,29,2,Calzone,Small,2,Feedera SE,Munich District Two,Student,85,2018-01-31 08:42:50,Departure pizza,A
10,3,182,29,2,Calzone,Small,2,Feedera SE,Munich District Two,Student,86,2018-01-31 08:51:27,Pizza arrives at customer,A
10,3,182,29,2,Calzone,Small,2,Feedera SE,Munich District Two,Student,87,2018-01-31 08:55:14,Payment customer,B
54,1,278,60,9,Salami,Small,5,BestOrder Inc.,Munich District Three,Student,432,2018-02-13 13:18:41,Order by phone,A
54,1,278,60,9,Salami,Small,5,BestOrder Inc.,Munich District Three,Student,433,2018-02-13 13:19:58,Start preparing pizza,A
54,1,278,60,9,Salami,Small,5,BestOrder Inc.,Munich District Three,Student,434,2018-02-13 13:20:01,Start baking pizza,B
54,1,278,60,9,Salami,Small,5,BestOrder Inc.,Munich District Three,Student,435,2018-02-13 13:28:36,Baking pizza ready,A
54,1,278,60,9,Salami,Small,5,BestOrder Inc.,Munich District Three,Student,436,2018-02-13 13:30:10,Plan route,A
54,1,278,60,9,Salami,Small,5,BestOrder Inc.,Munich District Three,Student,437,2018-02-13 13:34:22,Departure pizza,A
54,1,278,60,9,Salami,Small,5,BestOrder Inc.,Munich District Three,Student,438,2018-02-13 13:38:43,Pizza arrives at customer,A
54,1,278,60,9,Salami,Small,5,BestOrder Inc.,Munich District Three,Student,439,2018-02-13 14:07:40,Payment customer,A
11,4,287,9,2,Salami,Large,2,Deliver Now Holding,Munich District One,Senior,88,2018-06-17 23:36:11,Order by phone,A
11,4,287,9,2,Salami,Large,2,Deliver Now Holding,Munich District One,Senior,89,2018-06-17 23:39:02,Start preparing pizza,A
11,4,287,9,2,Salami,Large,2,Deliver Now Holding,Munich District One,Senior,90,2018-06-17 23:47:51,Call Customer,A
11,4,287,9,2,Salami,Large,2,Deliver Now Holding,Munich District One,Senior,91,2018-06-17 23:52:16,Start preparing pizza,A
11,4,287,9,2,Salami,Large,2,Deliver Now Holding,Munich District One,Senior,92,2018-06-17 23:58:32,Start baking pizza,B
11,4,287,9,2,Salami,Large,2,Deliver Now Holding,Munich District One,Senior,93,2018-06-18 00:06:54,Baking pizza ready,A
11,4,287,9,2,Salami,Large,2,Deliver Now Holding,Munich District One,Senior,94,2018-06-18 00:07:00,Plan route,B
11,4,287,9,2,Salami,Large,2,Deliver Now Holding,Munich District One,Senior,95,2018-06-18 00:08:38,Departure pizza,A
11,4,287,9,2,Salami,Large,2,Deliver Now Holding,Munich District One,Senior,96,2018-06-18 00:14:19,Pizza arrives at customer,A
11,4,287,9,2,Salami,Large,2,Deliver Now Holding,Munich District One,Senior,97,2018-06-18 00:39:46,Payment customer,B
13,1,35,36,10,Salami,Medium,2,Feedera SE,Munich District One,Student,103,2018-04-23 19:40:42,Order by phone,A
13,1,35,36,10,Salami,Medium,2,Feedera SE,Munich District One,Student,104,2018-04-23 19:40:51,Start preparing pizza,A
13,1,35,36,10,Salami,Medium,2,Feedera SE,Munich District One,Student,105,2018-04-23 19:46:56,Start baking pizza,A
13,1,35,36,10,Salami,Medium,2,Feedera SE,Munich District One,Student,106,2018-04-23 19:49:40,Baking pizza ready,A
13,1,35,36,10,Salami,Medium,2,Feedera SE,Munich District One,Student,107,2018-04-23 19:54:13,Plan route,A
13,1,35,36,10,Salami,Medium,2,Feedera SE,Munich District One,Student,108,2018-04-23 19:55:30,Departure pizza,A
13,1,35,36,10,Salami,Medium,2,Feedera SE,Munich District One,Student,109,2018-04-23 20:04:24,Pizza arrives at customer,A
13,1,35,36,10,Salami,Medium,2,Feedera SE,Munich District One,Student,110,2018-04-23 20:13:02,Payment customer,A
12,2,148,5,11,Funghi,Small,3,BestOrder Inc.,Munich District Three,Teenager,98,2018-04-04 16:06:03,Order at the counter (shop),A
12,2,148,5,11,Funghi,Small,3,BestOrder Inc.,Munich District Three,Teenager,99,2018-04-04 16:07:30,Start preparing pizza,A
12,2,148,5,11,Funghi,Small,3,BestOrder Inc.,Munich District Three,Teenager,100,2018-04-04 16:10:34,Start baking pizza,B
12,2,148,5,11,Funghi,Small,3,BestOrder Inc.,Munich District Three,Teenager,101,2018-04-04 16:15:43,Baking pizza ready,A
12,2,148,5,11,Funghi,Small,3,BestOrder Inc.,Munich District Three,Teenager,102,2018-04-04 16:16:13,Payment customer,A
14,3,164,21,50,Salami,Small,1,Deliver Now Holding,Munich District One,Teenager,111,2018-04-12 09:00:48,Order by phone,A
14,3,164,21,50,Salami,Small,1,Deliver Now Holding,Munich District One,Teenager,112,2018-04-12 09:03:40,Start preparing pizza,A
14,3,164,21,50,Salami,Small,1,Deliver Now Holding,Munich District One,Teenager,113,2018-04-12 09:07:08,Start baking pizza,B
14,3,164,21,50,Salami,Small,1,Deliver Now Holding,Munich District One,Teenager,114,2018-04-12 09:20:19,Baking pizza ready,A
14,3,164,21,50,Salami,Small,1,Deliver Now Holding,Munich District One,Teenager,115,2018-04-12 09:29:31,Start preparing pizza,A
14,3,164,21,50,Salami,Small,1,Deliver Now Holding,Munich District One,Teenager,116,2018-04-12 09:30:08,Start baking pizza,A
14,3,164,21,50,Salami,Small,1,Deliver Now Holding,Munich District One,Teenager,117,2018-04-12 09:40:26,Baking pizza ready,A
14,3,164,21,50,Salami,Small,1,Deliver Now Holding,Munich District One,Teenager,118,2018-04-12 09:46:02,Plan route,A
14,3,164,21,50,Salami,Small,1,Deliver Now Holding,Munich District One,Teenager,119,2018-04-12 09:50:56,Departure pizza,A
14,3,164,21,50,Salami,Small,1,Deliver Now Holding,Munich District One,Teenager,120,2018-04-12 09:56:52,Pizza arrives at customer,A
14,3,164,21,50,Salami,Small,1,Deliver Now Holding,Munich District One,Teenager,121,2018-04-12 10:22:03,Payment customer,A
24,1,184,5,8,Magherita,Medium,4,Deliver Now Holding,Munich District One,Student,189,2018-06-05 05:38:44,Order by phone,A
24,1,184,5,8,Magherita,Medium,4,Deliver Now Holding,Munich District One,Student,190,2018-06-05 05:40:14,Start preparing pizza,A
24,1,184,5,8,Magherita,Medium,4,Deliver Now Holding,Munich District One,Student,191,2018-06-05 05:42:32,Start baking pizza,A
24,1,184,5,8,Magherita,Medium,4,Deliver Now Holding,Munich District One,Student,192,2018-06-05 05:49:04,Baking pizza ready,B
24,1,184,5,8,Magherita,Medium,4,Deliver Now Holding,Munich District One,Student,193,2018-06-05 05:51:03,Plan route,A
