case_id,Variant,Customer_ID,Revenue,Costs,Pizza Type,Pizza Size,Customer Satisfaction,Distribution Channel,Customer Location,Customer Type,SORTING,timestamp,activity,Automation
5,6,63,8,11,Salami,Small,3,BestOrder Inc.,Munich District One,Student,,,Baking pizza ready,B
5,6,63,8,11,Salami,Small,3,BestOrder Inc.,Munich District One,Student,,,Plan route,A
5,6,63,8,11,Salami,Small,3,BestOrder Inc.,Munich District One,Student,,,Departure pizza,B
5,6,63,8,11,Salami,Small,3,BestOrder Inc.,Munich District One,Student,,,Pizza arrives at customer,A
5,6,63,8,11,Salami,Small,3,BestOrder Inc.,Munich District One,Student,,,Payment customer,A
137,1,168,55,1,Calzone,Large,1,Heropizza Lmtd.,Munich District Three,Teenager,,,Order by phone,B
137,1,168,55,1,Calzone,Large,1,Heropizza Lmtd.,Munich District Three,Teenager,,,Start preparing pizza,A
137,1,168,55,1,Calzone,Large,1,Heropizza Lmtd.,Munich District Three,Teenager,,,Start baking pizza,A
137,1,168,55,1,Calzone,Large,1,Heropizza Lmtd.,Munich District Three,Teenager,,,Baking pizza ready,B
137,1,168,55,1,Calzone,Large,1,Heropizza Lmtd.,Munich District Three,Teenager,,,Plan route,A
137,1,168,55,1,Calzone,Large,1,Heropizza Lmtd.,Munich District Three,Teenager,,,Departure pizza,A
137,1,168,55,1,Calzone,Large,1,Heropizza Lmtd.,Munich District Three,Teenager,,,Pizza arrives at customer,A
137,1,168,55,1,Calzone,Large,1,Heropizza Lmtd.,Munich District Three,Teenager,,,Payment customer,A
123,1,89,30,13,Salami,Large,1,BestOrder Inc.,Munich District Two,Teenager,,,Order by phone,A
123,1,89,30,13,Salami,Large,1,BestOrder Inc.,Munich District Two,Teenager,,,Start preparing pizza,A
123,1,89,30,13,Salami,Large,1,BestOrder Inc.,Munich District Two,Teenager,,,Start baking pizza,A
123,1,89,30,13,Salami,Large,1,BestOrder Inc.,Munich District Two,Teenager,,,Baking pizza ready,B
123,1,89,30,13,Salami,Large,1,BestOrder Inc.,Munich District Two,Teenager,,,Plan route,A
123,1,89,30,13,Salami,Large,1,BestOrder Inc.,Munich District Two,Teenager,,,Pizza arrives at customer,A
123,1,89,30,13,Salami,Large,1,BestOrder Inc.,Munich District Two,Teenager,,,Departure pizza,A
123,1,89,30,13,Salami,Large,1,BestOrder Inc.,Munich District Two,Teenager,,,Payment customer,A
33,1,192,29,47,Salami,Medium,4,Deliver Now Holding,Munich District One,Teenager,,,Order by phone,A
33,1,192,29,47,Salami,Medium,4,Deliver Now Holding,Munich District One,Teenager,,,Start preparing pizza,A
33,1,192,29,47,Salami,Medium,4,Deliver Now Holding,Munich District One,Teenager,,,Start baking pizza,A
33,1,192,29,47,Salami,Medium,4,Deliver Now Holding,Munich District One,Teenager,,,Baking pizza ready,B
33,1,192,29,47,Salami,Medium,4,Deliver Now Holding,Munich District One,Teenager,,,Plan route,A
33,1,192,29,47,Salami,Medium,4,Deliver Now Holding,Munich District One,Teenager,,,Departure pizza,B
33,1,192,29,47,Salami,Medium,4,Deliver Now Holding,Munich District One,Teenager,,,Pizza arrives at customer,A
33,1,192,29,47,Salami,Medium,4,Deliver Now Holding,Munich District One,Teenager,,,Payment customer,A
6,2,101,10,5,Magherita,Large,3,BestOrder Inc.,Munich District Two,Adult,,,Order at the counter (shop),A
6,2,101,10,5,Magherita,Large,3,BestOrder Inc.,Munich District Two,Adult,,,Start preparing pizza,A
6,2,101,10,5,Magherita,Large,3,BestOrder Inc.,Munich District Two,Adult,,,Start baking pizza,B
6,2,101,10,5,Magherita,Large,3,BestOrder Inc.,Munich District Two,Adult,,,Baking pizza ready,A
6,2,101,10,5,Magherita,Large,3,BestOrder Inc.,Munich District Two,Adult,,,Payment customer,A
7,4,97,50,7,Speciale,Medium,0,Feedera SE,Munich District Five,Student,,,Order by phone,A
7,4,97,50,7,Speciale,Medium,0,Feedera SE,Munich District Five,Student,,,Start preparing pizza,A
7,4,97,50,7,Speciale,Medium,0,Feedera SE,Munich District Five,Student,,,Call Customer,A
7,4,97,50,7,Speciale,Medium,0,Feedera SE,Munich District Five,Student,,,Start preparing pizza,A
7,4,97,50,7,Speciale,Medium,0,Feedera SE,Munich District Five,Student,,,Start baking pizza,A
7,4,97,50,7,Speciale,Medium,0,Feedera SE,Munich District Five,Student,,,Baking pizza ready,A
7,4,97,50,7,Speciale,Medium,0,Feedera SE,Munich District Five,Student,,,Plan route,A
7,4,97,50,7,Speciale,Medium,0,Feedera SE,Munich District Five,Student,,,Departure pizza,A
7,4,97,50,7,Speciale,Medium,0,Feedera SE,Munich District Five,Student,,,Pizza arrives at customer,A
7,4,97,50,7,Speciale,Medium,0,Feedera SE,Munich District Five,Student,,,Payment customer,A
66,1,260,33,16,Funghi,Large,1,Orderly SE,Munich District Five,Student,,,Order by phone,A
66,1,260,33,16,Funghi,Large,1,Orderly SE,Munich District Five,Student,,,Start preparing pizza,A
66,1,260,33,16,Funghi,Large,1,Orderly SE,Munich District Five,Student,,,Start baking pizza,A
66,1,260,33,16,Funghi,Large,1,Orderly SE,Munich District Five,Student,,,Baking pizza ready,A
66,1,260,33,16,Funghi,Large,1,Orderly SE,Munich District Five,Student,,,Plan route,A
66,1,260,33,16,Funghi,Large,1,Orderly SE,Munich District Five,Student,,,Departure pizza,A
66,1,260,33,16,Funghi,Large,1,Orderly SE,Munich District Five,Student,,,Pizza arrives at customer,A
66,1,260,33,16,Funghi,Large,1,Orderly SE,Munich District Five,Student,,,Payment customer,A
8,2,280,50,9,Funghi,Large,4,Deliveruu Inc.,Munich District Four,Student,,,Order at the counter (shop),A
8,2,280,50,9,Funghi,Large,4,Deliveruu Inc.,Munich District Four,Student,,,Start preparing pizza,B
8,2,280,50,9,Funghi,Large,4,Deliveruu Inc.,Munich District Four,Student,,,Start baking pizza,A
8,2,280,50,9,Funghi,Large,4,Deliveruu Inc.,Munich District Four,Student,,,Payment customer,B
8,2,280,50,9,Funghi,Large,4,Deliveruu Inc.,Munich District Four,Student,,,Baking pizza ready,B
9,6,154,29,37,Salami,Small,3,Deliveruu Inc.,Munich District One,Student,,,Start order website,A
9,6,154,29,37,Salami,Small,3,Deliveruu Inc.,Munich District One,Student,,,Approve order website,A
9,6,154,29,37,Salami,Small,3,Deliveruu Inc.,Munich District One,Student,,,Receive order website,A
9,6,154,29,37,Salami,Small,3,Deliveruu Inc.,Munich District One,Student,,,Call Customer,A
9,6,154,29,37,Salami,Small,3,Deliveruu Inc.,Munich District One,Student,,,Start baking pizza,B
9,6,154,29,37,Salami,Small,3,Deliveruu Inc.,Munich District One,Student,,,Start preparing pizza,B
9,6,154,29,37,Salami,Small,3,Deliveruu Inc.,Munich District One,Student,,,Plan route,B
9,6,154,29,37,Salami,Small,3,Deliveruu Inc.,Munich District One,Student,,,Baking pizza ready,B
9,6,154,29,37,Salami,Small,3,Deliveruu Inc.,Munich District One,Student,,,Departure pizza,A
9,6,154,29,37,Salami,Small,3,Deliveruu Inc.,Munich District One,Student,,,Pizza arrives at customer,A
9,6,154,29,37,Salami,Small,3,Deliveruu Inc.,Munich District One,Student,,,Payment customer,A
81,1,93,4,10,Paprika,Small,1,Deliver Now Holding,Munich District Five,Student,,,Order by phone,B
81,1,93,4,10,Paprika,Small,1,Deliver Now Holding,Munich District Five,Student,,,Start preparing pizza,A
81,1,93,4,10,Paprika,Small,1,Deliver Now Holding,Munich District Five,Student,,,Start baking pizza,A
81,1,93,4,10,Paprika,Small,1,Deliver Now Holding,Munich District Five,Student,,,Baking pizza ready,A
81,1,93,4,10,Paprika,Small,1,Deliver Now Holding,Munich District Five,Student,,,Plan route,A
81,1,93,4,10,Paprika,Small,1,Deliver Now Holding,Munich District Five,Student,,,Departure pizza,B
81,1,93,4,10,Paprika,Small,1,Deliver Now Holding,Munich District Five,Student,,,Pizza arrives at customer,A
81,1,93,4,10,Paprika,Small,1,Deliver Now Holding,Munich District Five,Student,,,Payment customer,A
157,1,29,56,8,Speciale,Small,5,Heropizza Lmtd.,Munich District One,Student,,,Order by phone,A
157,1,29,56,8,Speciale,Small,5,Heropizza Lmtd.,Munich District One,Student,,,Start preparing pizza,A
157,1,29,56,8,Speciale,Small,5,Heropizza Lmtd.,Munich District One,Student,,,Start baking pizza,A
157,1,29,56,8,Speciale,Small,5,Heropizza Lmtd.,Munich District One,Student,,,Baking pizza ready,A
157,1,29,56,8,Speciale,Small,5,Heropizza Lmtd.,Munich District One,Student,,,Plan route,A
157,1,29,56,8,Speciale,Small,5,Heropizza Lmtd.,Munich District One,Student,,,Departure pizza,A
157,1,29,56,8,Speciale,Small,5,Heropizza Lmtd.,Munich District One,Student,,,Pizza arrives at customer,B
157,1,29,56,8,Speciale,Small,5,Heropizza Lmtd.,Munich District One,Student,,,Payment customer,A
196,1,85,10,28,Magherita,Large,3,Feedera SE,Munich District Two,Student,,,Start preparing pizza,A
196,1,85,10,28,Magherita,Large,3,Feedera SE,Munich District Two,Student,,,Order by phone,A
196,1,85,10,28,Magherita,Large,3,Feedera SE,Munich District Two,Student,,,Start baking pizza,A
196,1,85,10,28,Magherita,Large,3,Feedera SE,Munich District Two,Student,,,Baking pizza ready,A
196,1,85,10,28,Magherita,Large,3,Feedera SE,Munich District Two,Student,,,Plan route,A
196,1,85,10,28,Magherita,Large,3,Feedera SE,Munich District Two,Student,,,Departure pizza,A
196,1,85,10,28,Magherita,Large,3,Feedera SE,Munich District Two,Student,,,Pizza arrives at customer,A
196,1,85,10,28,Magherita,Large,3,Feedera SE,Munich District Two,Student,,,Payment customer,A
10,3,182,29,2,Calzone,Small,2,Feedera SE,Munich District Two,Student,,,Order by phone,A
10,3,182,29,2,Calzone,Small,2,Feedera SE,Munich District Two,Student,,,Start preparing pizza,A
10,3,182,29,2,Calzone,Small,2,Feedera SE,Munich District Two,Student,,,Start baking pizza,A
10,3,182,29,2,Calzone,Small,2,Feedera SE,Munich District Two,Student,,,Baking pizza ready,A
10,3,182,29,2,Calzone,Small,2,Feedera SE,Munich District Two,Student,,,Start preparing pizza,B
10,3,182,29,2,Calzone,Small,2,Feedera SE,Munich District Two,Student,,,Start baking pizza,A
10,3,182,29,2,Calzone,Small,2,Feedera SE,Munich District Two,Student,,,Baking pizza ready,A
10,3,182,29,2,Calzone,Small,2,Feedera SE,Munich District Two,Student,,,Plan route,A
10,3,182,29,2,Calzone,Small,2,Feedera SE,Munich District Two,Student,,,Departure pizza,A
10,3,182,29,2,Calzone,Small,2,Feedera SE,Munich District Two,Student,,,Pizza arrives at customer,A
10,3,182,29,2,Calzone,Small,2,Feedera SE,Munich District Two,Student,,,Payment customer,B
54,1,278,60,9,Salami,Small,5,BestOrder Inc.,Munich District Three,Student,,,Order by phone,A
54,1,278,60,9,Salami,Small,5,BestOrder Inc.,Munich District Three,Student,,,Start preparing pizza,A
54,1,278,60,9,Salami,Small,5,BestOrder Inc.,Munich District Three,Student,,,Start baking pizza,B
54,1,278,60,9,Salami,Small,5,BestOrder Inc.,Munich District Three,Student,,,Baking pizza ready,A
54,1,278,60,9,Salami,Small,5,BestOrder Inc.,Munich District Three,Student,,,Plan route,A
54,1,278,60,9,Salami,Small,5,BestOrder Inc.,Munich District Three,Student,,,Departure pizza,A
54,1,278,60,9,Salami,Small,5,BestOrder Inc.,Munich District Three,Student,,,Pizza arrives at customer,A
54,1,278,60,9,Salami,Small,5,BestOrder Inc.,Munich District Three,Student,,,Payment customer,A
11,4,287,9,2,Salami,Large,2,Deliver Now Holding,Munich District One,Senior,,,Order by phone,A
11,4,287,9,2,Salami,Large,2,Deliver Now Holding,Munich District One,Senior,,,Start preparing pizza,A
11,4,287,9,2,Salami,Large,2,Deliver Now Holding,Munich District One,Senior,,,Call Customer,A
11,4,287,9,2,Salami,Large,2,Deliver Now Holding,Munich District One,Senior,,,Start preparing pizza,A
11,4,287,9,2,Salami,Large,2,Deliver Now Holding,Munich District One,Senior,,,Start baking pizza,B
11,4,287,9,2,Salami,Large,2,Deliver Now Holding,Munich District One,Senior,,,Baking pizza ready,A
11,4,287,9,2,Salami,Large,2,Deliver Now Holding,Munich District One,Senior,,,Plan route,B
11,4,287,9,2,Salami,Large,2,Deliver Now Holding,Munich District One,Senior,,,Departure pizza,A
11,4,287,9,2,Salami,Large,2,Deliver Now Holding,Munich District One,Senior,,,Pizza arrives at customer,A
11,4,287,9,2,Salami,Large,2,Deliver Now Holding,Munich District One,Senior,,,Payment customer,B
13,1,35,36,10,Salami,Medium,2,Feedera SE,Munich District One,Student,,,Order by phone,A
13,1,35,36,10,Salami,Medium,2,Feedera SE,Munich District One,Student,,,Start preparing pizza,A
13,1,35,36,10,Salami,Medium,2,Feedera SE,Munich District One,Student,,,Start baking pizza,A
13,1,35,36,10,Salami,Medium,2,Feedera SE,Munich District One,Student,,,Baking pizza ready,A
13,1,35,36,10,Salami,Medium,2,Feedera SE,Munich District One,Student,,,Plan route,A
13,1,35,36,10,Salami,Medium,2,Feedera SE,Munich District One,Student,,,Departure pizza,A
13,1,35,36,10,Salami,Medium,2,Feedera SE,Munich District One,Student,,,Pizza arrives at customer,A
13,1,35,36,10,Salami,Medium,2,Feedera SE,Munich District One,Student,,,Payment customer,A
12,2,148,5,11,Funghi,Small,3,BestOrder Inc.,Munich District Three,Teenager,,,Order at the counter (shop),A
12,2,148,5,11,Funghi,Small,3,BestOrder Inc.,Munich District Three,Teenager,,,Start preparing pizza,A
12,2,148,5,11,Funghi,Small,3,BestOrder Inc.,Munich District Three,Teenager,,,Start baking pizza,B
12,2,148,5,11,Funghi,Small,3,BestOrder Inc.,Munich District Three,Teenager,,,Baking pizza ready,A
12,2,148,5,11,Funghi,Small,3,BestOrder Inc.,Munich District Three,Teenager,,,Payment customer,A
14,3,164,21,50,Salami,Small,1,Deliver Now Holding,Munich District One,Teenager,,,Order by phone,A
14,3,164,21,50,Salami,Small,1,Deliver Now Holding,Munich District One,Teenager,,,Start preparing pizza,A
14,3,164,21,50,Salami,Small,1,Deliver Now Holding,Munich District One,Teenager,,,Start baking pizza,B
14,3,164,21,50,Salami,Small,1,Deliver Now Holding,Munich District One,Teenager,,,Baking pizza ready,A
14,3,164,21,50,Salami,Small,1,Deliver Now Holding,Munich District One,Teenager,,,Start preparing pizza,A
14,3,164,21,50,Salami,Small,1,Deliver Now Holding,Munich District One,Teenager,,,Start baking pizza,A
14,3,164,21,50,Salami,Small,1,Deliver Now Holding,Munich District One,Teenager,,,Baking pizza ready,A
14,3,164,21,50,Salami,Small,1,Deliver Now Holding,Munich District One,Teenager,,,Plan route,A
14,3,164,21,50,Salami,Small,1,Deliver Now Holding,Munich District One,Teenager,,,Departure pizza,A
14,3,164,21,50,Salami,Small,1,Deliver Now Holding,Munich District One,Teenager,,,Pizza arrives at customer,A
14,3,164,21,50,Salami,Small,1,Deliver Now Holding,Munich District One,Teenager,,,Payment customer,A
24,1,184,5,8,Magherita,Medium,4,Deliver Now Holding,Munich District One,Student,,,Order by phone,A
24,1,184,5,8,Magherita,Medium,4,Deliver Now Holding,Munich District One,Student,,,Start preparing pizza,A
24,1,184,5,8,Magherita,Medium,4,Deliver Now Holding,Munich District One,Student,,,Start baking pizza,A
24,1,184,5,8,Magherita,Medium,4,Deliver Now Holding,Munich District One,Student,,,Baking pizza ready,B
24,1,184,5,8,Magherita,Medium,4,Deliver Now Holding,Munich District One,Student,,,Plan route,A
24,1,184,5,8,Magherita,Medium,4,Deliver Now Holding,Munich District One,Student,,,Departure pizza,A
24,1,184,5,8,Magherita,Medium,4,Deliver Now Holding,Munich District One,Student,,,Pizza arrives at customer,A
24,1,184,5,8,Magherita,Medium,4,Deliver Now Holding,Munich District One,Student,,,Payment customer,A
131,1,224,56,11,Calzone,Medium,2,Deliver Now Holding,Munich District Two,Student,,,Order by phone,A
131,1,224,56,11,Calzone,Medium,2,Deliver Now Holding,Munich District Two,Student,,,Start preparing pizza,A
131,1,224,56,11,Calzone,Medium,2,Deliver Now Holding,Munich District Two,Student,,,Start baking pizza,A
131,1,224,56,11,Calzone,Medium,2,Deliver Now Holding,Munich District Two,Student,,,Baking pizza ready,B
131,1,224,56,11,Calzone,Medium,2,Deliver Now Holding,Munich District Two,Student,,,Plan route,A
131,1,224,56,11,Calzone,Medium,2,Deliver Now Holding,Munich District Two,Student,,,Departure pizza,B
131,1,224,56,11,Calzone,Medium,2,Deliver Now Holding,Munich District Two,Student,,,Pizza arrives at customer,A
131,1,224,56,11,Calzone,Medium,2,Deliver Now Holding,Munich District Two,Student,,,Payment customer,A
17,1,254,35,3,Calzone,Large,3,Feedera SE,Munich District Two,Teenager,,,Order by phone,B
17,1,254,35,3,Calzone,Large,3,Feedera SE,Munich District Two,Teenager,,,Start preparing pizza,A
17,1,254,35,3,Calzone,Large,3,Feedera SE,Munich District Two,Teenager,,,Start baking pizza,A
17,1,254,35,3,Calzone,Large,3,Feedera SE,Munich District Two,Teenager,,,Baking pizza ready,B
17,1,254,35,3,Calzone,Large,3,Feedera SE,Munich District Two,Teenager,,,Plan route,A
17,1,254,35,3,Calzone,Large,3,Feedera SE,Munich District Two,Teenager,,,Departure pizza,B
17,1,254,35,3,Calzone,Large,3,Feedera SE,Munich District Two,Teenager,,,Pizza arrives at customer,A
17,1,254,35,3,Calzone,Large,3,Feedera SE,Munich District Two,Teenager,,,Payment customer,A
50,1,254,9,10,Speciale,Small,5,Feedera SE,Munich District One,Student,,,Order by phone,A
50,1,254,9,10,Speciale,Small,5,Feedera SE,Munich District One,Student,,,Start preparing pizza,A
50,1,254,9,10,Speciale,Small,5,Feedera SE,Munich District One,Student,,,Start baking pizza,A
50,1,254,9,10,Speciale,Small,5,Feedera SE,Munich District One,Student,,,Baking pizza ready,A
50,1,254,9,10,Speciale,Small,5,Feedera SE,Munich District One,Student,,,Plan route,A
50,1,254,9,10,Speciale,Small,5,Feedera SE,Munich District One,Student,,,Departure pizza,A
50,1,254,9,10,Speciale,Small,5,Feedera SE,Munich District One,Student,,,Pizza arrives at customer,A
50,1,254,9,10,Speciale,Small,5,Feedera SE,Munich District One,Student,,,Payment customer,A
16,1,218,20,10,Salami,Medium,3,BestOrder Inc.,Munich District One,Student,,,Order by phone,A
16,1,218,20,10,Salami,Medium,3,BestOrder Inc.,Munich District One,Student,,,Start preparing pizza,A
16,1,218,20,10,Salami,Medium,3,BestOrder Inc.,Munich District One,Student,,,Start baking pizza,A
16,1,218,20,10,Salami,Medium,3,BestOrder Inc.,Munich District One,Student,,,Baking pizza ready,A
16,1,218,20,10,Salami,Medium,3,BestOrder Inc.,Munich District One,Student,,,Plan route,A
16,1,218,20,10,Salami,Medium,3,BestOrder Inc.,Munich District One,Student,,,Departure pizza,A
16,1,218,20,10,Salami,Medium,3,BestOrder Inc.,Munich District One,Student,,,Pizza arrives at customer,A
16,1,218,20,10,Salami,Medium,3,BestOrder Inc.,Munich District One,Student,,,Payment customer,A
102,1,222,33,30,Magherita,Large,1,Deliver Now Holding,Munich District One,Student,,,Order by phone,B
102,1,222,33,30,Magherita,Large,1,Deliver Now Holding,Munich District One,Student,,,Start preparing pizza,A
102,1,222,33,30,Magherita,Large,1,Deliver Now Holding,Munich District One,Student,,,Start baking pizza,A
102,1,222,33,30,Magherita,Large,1,Deliver Now Holding,Munich District One,Student,,,Baking pizza ready,B
102,1,222,33,30,Magherita,Large,1,Deliver Now Holding,Munich District One,Student,,,Plan route,A
102,1,222,33,30,Magherita,Large,1,Deliver Now Holding,Munich District One,Student,,,Departure pizza,B
102,1,222,33,30,Magherita,Large,1,Deliver Now Holding,Munich District One,Student,,,Pizza arrives at customer,B
102,1,222,33,30,Magherita,Large,1,Deliver Now Holding,Munich District One,Student,,,Payment customer,A
18,3,3,21,10,Salami,Small,0,Deliver Now Holding,Munich District Three,Student,,,Order by phone,B
18,3,3,21,10,Salami,Small,0,Deliver Now Holding,Munich District Three,Student,,,Start preparing pizza,A
18,3,3,21,10,Salami,Small,0,Deliver Now Holding,Munich District Three,Student,,,Start baking pizza,A
18,3,3,21,10,Salami,Small,0,Deliver Now Holding,Munich District Three,Student,,,Baking pizza ready,A
18,3,3,21,10,Salami,Small,0,Deliver Now Holding,Munich District Three,Student,,,Start preparing pizza,A
18,3,3,21,10,Salami,Small,0,Deliver Now Holding,Munich District Three,Student,,,Start baking pizza,A
18,3,3,21,10,Salami,Small,0,Deliver Now Holding,Munich District Three,Student,,,Baking pizza ready,A
18,3,3,21,10,Salami,Small,0,Deliver Now Holding,Munich District Three,Student,,,Departure pizza,B
18,3,3,21,10,Salami,Small,0,Deliver Now Holding,Munich District Three,Student,,,Plan route,A
18,3,3,21,10,Salami,Small,0,Deliver Now Holding,Munich District Three,Student,,,Pizza arrives at customer,A
18,3,3,21,10,Salami,Small,0,Deliver Now Holding,Munich District Three,Student,,,Payment customer,A
106,1,36,36,56,Paprika,Small,4,BestOrder Inc.,Munich District One,Student,,,Order by phone,A
106,1,36,36,56,Paprika,Small,4,BestOrder Inc.,Munich District One,Student,,,Start preparing pizza,A
106,1,36,36,56,Paprika,Small,4,BestOrder Inc.,Munich District One,Student,,,Start baking pizza,B
