case_id,Variant,Customer_ID,Revenue,Costs,Pizza Type,Pizza Size,Customer Satisfaction,Distribution Channel,Customer Location,Customer Type,SORTING,timestamp,activity,Automation
5,6,63,8,11,Salami,Small,3,BestOrder Inc.,Munich District One,Student,43,06.02.18 23:30,Departure pizza,B
5,6,63,8,11,Salami,Small,3,BestOrder Inc.,Munich District One,Student,44,06.02.18 23:34,Pizza arrives at customer,A
5,6,63,8,11,Salami,Small,3,BestOrder Inc.,Munich District One,Student,45,07.02.18 00:02,Payment customer,A
137,1,168,55,1,Calzone,Large,1,Heropizza Lmtd.,Munich District Three,Teenager,1158,14.04.18 20:54,Order by phone,B
137,1,168,55,1,Calzone,Large,1,Heropizza Lmtd.,Munich District Three,Teenager,1159,14.04.18 20:57,Start preparing pizza,A
137,1,168,55,1,Calzone,Large,1,Heropizza Lmtd.,Munich District Three,Teenager,1160,14.04.18 20:58,Start baking pizza,A
137,1,168,55,1,Calzone,Large,1,Heropizza Lmtd.,Munich District Three,Teenager,1161,14.04.18 21:00,Baking pizza ready,B
137,1,168,55,1,Calzone,Large,1,Heropizza Lmtd.,Munich District Three,Teenager,1162,14.04.18 21:03,Plan route,A
137,1,168,55,1,Calzone,Large,1,Heropizza Lmtd.,Munich District Three,Teenager,1163,14.04.18 21:08,Departure pizza,A
137,1,168,55,1,Calzone,Large,1,Heropizza Lmtd.,Munich District Three,Teenager,1164,14.04.18 21:10,Pizza arrives at customer,A
137,1,168,55,1,Calzone,Large,1,Heropizza Lmtd.,Munich District Three,Teenager,1165,14.04.18 21:22,Payment customer,A
123,1,89,30,13,Salami,Large,1,BestOrder Inc.,Munich District Two,Teenager,1034,25.03.18 17:10,Order by phone,A
123,1,89,30,13,Salami,Large,1,BestOrder Inc.,Munich District Two,Teenager,1035,25.03.18 17:11,Start preparing pizza,A
123,1,89,30,13,Salami,Large,1,BestOrder Inc.,Munich District Two,Teenager,1036,25.03.18 17:15,Start baking pizza,A
123,1,89,30,13,Salami,Large,1,BestOrder Inc.,Munich District Two,Teenager,1037,25.03.18 17:20,Baking pizza ready,B
123,1,89,30,13,Salami,Large,1,BestOrder Inc.,Munich District Two,Teenager,1038,25.03.18 17:23,Plan route,A
123,1,89,30,13,Salami,Large,1,BestOrder Inc.,Munich District Two,Teenager,1039,25.03.18 17:28,Pizza arrives at customer,A
123,1,89,30,13,Salami,Large,1,BestOrder Inc.,Munich District Two,Teenager,1040,25.03.18 17:28,Departure pizza,A
123,1,89,30,13,Salami,Large,1,BestOrder Inc.,Munich District Two,Teenager,1041,25.03.18 17:42,Payment customer,A
33,1,192,29,47,Salami,Medium,4,Deliver Now Holding,Munich District One,Teenager,258,19.02.18 17:39,Order by phone,A
33,1,192,29,47,Salami,Medium,4,Deliver Now Holding,Munich District One,Teenager,259,19.02.18 17:42,Start preparing pizza,A
33,1,192,29,47,Salami,Medium,4,Deliver Now Holding,Munich District One,Teenager,260,19.02.18 17:44,Start baking pizza,A
33,1,192,29,47,Salami,Medium,4,Deliver Now Holding,Munich District One,Teenager,261,19.02.18 17:45,Baking pizza ready,B
33,1,192,29,47,Salami,Medium,4,Deliver Now Holding,Munich District One,Teenager,262,19.02.18 17:48,Plan route,A
33,1,192,29,47,Salami,Medium,4,Deliver Now Holding,Munich District One,Teenager,263,19.02.18 17:49,Departure pizza,B
33,1,192,29,47,Salami,Medium,4,Deliver Now Holding,Munich District One,Teenager,264,19.02.18 17:58,Pizza arrives at customer,A
33,1,192,29,47,Salami,Medium,4,Deliver Now Holding,Munich District One,Teenager,265,19.02.18 18:35,Payment customer,A
6,2,101,10,5,Magherita,Large,3,BestOrder Inc.,Munich District Two,Adult,46,10.02.18 16:14,Order at the counter (shop),A
6,2,101,10,5,Magherita,Large,3,BestOrder Inc.,Munich District Two,Adult,47,10.02.18 16:17,Start preparing pizza,A
6,2,101,10,5,Magherita,Large,3,BestOrder Inc.,Munich District Two,Adult,48,10.02.18 16:18,Start baking pizza,B
6,2,101,10,5,Magherita,Large,3,BestOrder Inc.,Munich District Two,Adult,49,10.02.18 16:27,Baking pizza ready,A
6,2,101,10,5,Magherita,Large,3,BestOrder Inc.,Munich District Two,Adult,50,10.02.18 16:28,Payment customer,A
7,4,97,50,7,Speciale,Medium,0,Feedera SE,Munich District Five,Student,51,10.03.18 09:13,Order by phone,A
7,4,97,50,7,Speciale,Medium,0,Feedera SE,Munich District Five,Student,52,10.03.18 09:15,Start preparing pizza,A
7,4,97,50,7,Speciale,Medium,0,Feedera SE,Munich District Five,Student,53,10.03.18 09:15,Call Customer,A
7,4,97,50,7,Speciale,Medium,0,Feedera SE,Munich District Five,Student,54,10.03.18 09:21,Start preparing pizza,A
7,4,97,50,7,Speciale,Medium,0,Feedera SE,Munich District Five,Student,55,10.03.18 09:24,Start baking pizza,A
7,4,97,50,7,Speciale,Medium,0,Feedera SE,Munich District Five,Student,56,10.03.18 09:26,Baking pizza ready,A
7,4,97,50,7,Speciale,Medium,0,Feedera SE,Munich District Five,Student,57,10.03.18 09:26,Plan route,A
7,4,97,50,7,Speciale,Medium,0,Feedera SE,Munich District Five,Student,58,10.03.18 09:30,Departure pizza,A
7,4,97,50,7,Speciale,Medium,0,Feedera SE,Munich District Five,Student,59,10.03.18 09:34,Pizza arrives at customer,A
7,4,97,50,7,Speciale,Medium,0,Feedera SE,Munich District Five,Student,60,10.03.18 10:08,Payment customer,A
66,1,260,33,16,Funghi,Large,1,Orderly SE,Munich District Five,Student,522,08.03.18 15:24,Order by phone,A
66,1,260,33,16,Funghi,Large,1,Orderly SE,Munich District Five,Student,523,08.03.18 15:24,Start preparing pizza,A
66,1,260,33,16,Funghi,Large,1,Orderly SE,Munich District Five,Student,524,08.03.18 15:31,Start baking pizza,A
66,1,260,33,16,Funghi,Large,1,Orderly SE,Munich District Five,Student,525,08.03.18 15:33,Baking pizza ready,A
66,1,260,33,16,Funghi,Large,1,Orderly SE,Munich District Five,Student,526,08.03.18 15:37,Plan route,A
66,1,260,33,16,Funghi,Large,1,Orderly SE,Munich District Five,Student,527,08.03.18 15:40,Departure pizza,A
66,1,260,33,16,Funghi,Large,1,Orderly SE,Munich District Five,Student,528,08.03.18 15:40,Pizza arrives at customer,A
66,1,260,33,16,Funghi,Large,1,Orderly SE,Munich District Five,Student,529,08.03.18 15:56,Payment customer,A
8,2,280,50,9,Funghi,Large,4,Deliveruu Inc.,Munich District Four,Student,61,24.04.18 12:13,Order at the counter (shop),A
8,2,280,50,9,Funghi,Large,4,Deliveruu Inc.,Munich District Four,Student,62,24.04.18 12:14,Start preparing pizza,B
8,2,280,50,9,Funghi,Large,4,Deliveruu Inc.,Munich District Four,Student,63,24.04.18 12:18,Start baking pizza,A
8,2,280,50,9,Funghi,Large,4,Deliveruu Inc.,Munich District Four,Student,64,24.04.18 12:20,Payment customer,B
8,2,280,50,9,Funghi,Large,4,Deliveruu Inc.,Munich District Four,Student,65,24.04.18 12:20,Baking pizza ready,B
9,6,154,29,37,Salami,Small,3,Deliveruu Inc.,Munich District One,Student,66,04.07.18 23:00,Start order website,A
9,6,154,29,37,Salami,Small,3,Deliveruu Inc.,Munich District One,Student,67,04.07.18 23:04,Approve order website,A
9,6,154,29,37,Salami,Small,3,Deliveruu Inc.,Munich District One,Student,68,04.07.18 23:05,Receive order website,A
9,6,154,29,37,Salami,Small,3,Deliveruu Inc.,Munich District One,Student,69,04.07.18 23:07,Call Customer,A
9,6,154,29,37,Salami,Small,3,Deliveruu Inc.,Munich District One,Student,70,04.07.18 23:08,Start baking pizza,B
9,6,154,29,37,Salami,Small,3,Deliveruu Inc.,Munich District One,Student,71,04.07.18 23:08,Start preparing pizza,B
9,6,154,29,37,Salami,Small,3,Deliveruu Inc.,Munich District One,Student,72,04.07.18 23:10,Plan route,B
9,6,154,29,37,Salami,Small,3,Deliveruu Inc.,Munich District One,Student,73,04.07.18 23:10,Baking pizza ready,B
9,6,154,29,37,Salami,Small,3,Deliveruu Inc.,Munich District One,Student,74,04.07.18 23:14,Departure pizza,A
9,6,154,29,37,Salami,Small,3,Deliveruu Inc.,Munich District One,Student,75,04.07.18 23:18,Pizza arrives at customer,A
9,6,154,29,37,Salami,Small,3,Deliveruu Inc.,Munich District One,Student,76,04.07.18 23:48,Payment customer,A
81,1,93,4,10,Paprika,Small,1,Deliver Now Holding,Munich District Five,Student,661,12.02.18 21:12,Order by phone,B
81,1,93,4,10,Paprika,Small,1,Deliver Now Holding,Munich District Five,Student,662,12.02.18 21:14,Start preparing pizza,A
81,1,93,4,10,Paprika,Small,1,Deliver Now Holding,Munich District Five,Student,663,12.02.18 21:15,Start baking pizza,A
81,1,93,4,10,Paprika,Small,1,Deliver Now Holding,Munich District Five,Student,664,12.02.18 21:18,Baking pizza ready,A
81,1,93,4,10,Paprika,Small,1,Deliver Now Holding,Munich District Five,Student,665,12.02.18 21:18,Plan route,A
81,1,93,4,10,Paprika,Small,1,Deliver Now Holding,Munich District Five,Student,666,12.02.18 21:19,Departure pizza,B
81,1,93,4,10,Paprika,Small,1,Deliver Now Holding,Munich District Five,Student,667,12.02.18 21:20,Pizza arrives at customer,A
81,1,93,4,10,Paprika,Small,1,Deliver Now Holding,Munich District Five,Student,668,12.02.18 21:51,Payment customer,A
157,1,29,56,8,Speciale,Small,5,Heropizza Lmtd.,Munich District One,Student,1310,12.02.18 07:06,Order by phone,A
157,1,29,56,8,Speciale,Small,5,Heropizza Lmtd.,Munich District One,Student,1311,12.02.18 07:06,Start preparing pizza,A
157,1,29,56,8,Speciale,Small,5,Heropizza Lmtd.,Munich District One,Student,1312,12.02.18 07:09,Start baking pizza,A
157,1,29,56,8,Speciale,Small,5,Heropizza Lmtd.,Munich District One,Student,1313,12.02.18 07:15,Baking pizza ready,A
157,1,29,56,8,Speciale,Small,5,Heropizza Lmtd.,Munich District One,Student,1314,12.02.18 07:20,Plan route,A
157,1,29,56,8,Speciale,Small,5,Heropizza Lmtd.,Munich District One,Student,1315,12.02.18 07:20,Departure pizza,A
157,1,29,56,8,Speciale,Small,5,Heropizza Lmtd.,Munich District One,Student,1316,12.02.18 07:27,Pizza arrives at customer,B
157,1,29,56,8,Speciale,Small,5,Heropizza Lmtd.,Munich District One,Student,1317,12.02.18 07:38,Payment customer,A
196,1,85,10,28,Magherita,Large,3,Feedera SE,Munich District Two,Student,1644,20.03.18 15:57,Start preparing pizza,A
196,1,85,10,28,Magherita,Large,3,Feedera SE,Munich District Two,Student,1645,20.03.18 15:57,Order by phone,A
196,1,85,10,28,Magherita,Large,3,Feedera SE,Munich District Two,Student,1646,20.03.18 16:03,Start baking pizza,A
196,1,85,10,28,Magherita,Large,3,Feedera SE,Munich District Two,Student,1647,20.03.18 16:16,Baking pizza ready,A
196,1,85,10,28,Magherita,Large,3,Feedera SE,Munich District Two,Student,1648,20.03.18 16:19,Plan route,A
196,1,85,10,28,Magherita,Large,3,Feedera SE,Munich District Two,Student,1649,20.03.18 16:23,Departure pizza,A
196,1,85,10,28,Magherita,Large,3,Feedera SE,Munich District Two,Student,1650,20.03.18 16:30,Pizza arrives at customer,A
196,1,85,10,28,Magherita,Large,3,Feedera SE,Munich District Two,Student,1651,20.03.18 16:33,Payment customer,A
10,3,182,29,2,Calzone,Small,2,Feedera SE,Munich District Two,Student,77,31.01.18 08:07,Order by phone,A
10,3,182,29,2,Calzone,Small,2,Feedera SE,Munich District Two,Student,78,31.01.18 08:08,Start preparing pizza,A
10,3,182,29,2,Calzone,Small,2,Feedera SE,Munich District Two,Student,79,31.01.18 08:12,Start baking pizza,A
10,3,182,29,2,Calzone,Small,2,Feedera SE,Munich District Two,Student,80,31.01.18 08:19,Baking pizza ready,A
10,3,182,29,2,Calzone,Small,2,Feedera SE,Munich District Two,Student,81,31.01.18 08:20,Start preparing pizza,B
10,3,182,29,2,Calzone,Small,2,Feedera SE,Munich District Two,Student,82,31.01.18 08:24,Start baking pizza,A
10,3,182,29,2,Calzone,Small,2,Feedera SE,Munich District Two,Student,83,31.01.18 08:32,Baking pizza ready,A
10,3,182,29,2,Calzone,Small,2,Feedera SE,Munich District Two,Student,84,31.01.18 08:39,Plan route,A
10,3,182,29,2,Calzone,Small,2,Feedera SE,Munich District Two,Student,85,31.01.18 08:42,Departure pizza,A
10,3,182,29,2,Calzone,Small,2,Feedera SE,Munich District Two,Student,86,31.01.18 08:51,Pizza arrives at customer,A
10,3,182,29,2,Calzone,Small,2,Feedera SE,Munich District Two,Student,87,31.01.18 08:55,Payment customer,B
54,1,278,60,9,Salami,Small,5,BestOrder Inc.,Munich District Three,Student,432,13.02.18 13:18,Order by phone,A
54,1,278,60,9,Salami,Small,5,BestOrder Inc.,Munich District Three,Student,433,13.02.18 13:19,Start preparing pizza,A
54,1,278,60,9,Salami,Small,5,BestOrder Inc.,Munich District Three,Student,434,13.02.18 13:20,Start baking pizza,B
54,1,278,60,9,Salami,Small,5,BestOrder Inc.,Munich District Three,Student,435,13.02.18 13:28,Baking pizza ready,A
54,1,278,60,9,Salami,Small,5,BestOrder Inc.,Munich District Three,Student,436,13.02.18 13:30,Plan route,A
54,1,278,60,9,Salami,Small,5,BestOrder Inc.,Munich District Three,Student,437,13.02.18 13:34,Departure pizza,A
54,1,278,60,9,Salami,Small,5,BestOrder Inc.,Munich District Three,Student,438,13.02.18 13:38,Pizza arrives at customer,A
54,1,278,60,9,Salami,Small,5,BestOrder Inc.,Munich District Three,Student,439,13.02.18 14:07,Payment customer,A
11,4,287,9,2,Salami,Large,2,Deliver Now Holding,Munich District One,Senior,88,17.06.18 23:36,Order by phone,A
11,4,287,9,2,Salami,Large,2,Deliver Now Holding,Munich District One,Senior,89,17.06.18 23:39,Start preparing pizza,A
11,4,287,9,2,Salami,Large,2,Deliver Now Holding,Munich District One,Senior,90,17.06.18 23:47,Call Customer,A
11,4,287,9,2,Salami,Large,2,Deliver Now Holding,Munich District One,Senior,91,17.06.18 23:52,Start preparing pizza,A
11,4,287,9,2,Salami,Large,2,Deliver Now Holding,Munich District One,Senior,92,17.06.18 23:58,Start baking pizza,B
11,4,287,9,2,Salami,Large,2,Deliver Now Holding,Munich District One,Senior,93,18.06.18 00:06,Baking pizza ready,A
11,4,287,9,2,Salami,Large,2,Deliver Now Holding,Munich District One,Senior,94,18.06.18 00:07,Plan route,B
11,4,287,9,2,Salami,Large,2,Deliver Now Holding,Munich District One,Senior,95,18.06.18 00:08,Departure pizza,A
11,4,287,9,2,Salami,Large,2,Deliver Now Holding,Munich District One,Senior,96,18.06.18 00:14,Pizza arrives at customer,A
11,4,287,9,2,Salami,Large,2,Deliver Now Holding,Munich District One,Senior,97,18.06.18 00:39,Payment customer,B
13,1,35,36,10,Salami,Medium,2,Feedera SE,Munich District One,Student,103,23.04.18 19:40,Order by phone,A
13,1,35,36,10,Salami,Medium,2,Feedera SE,Munich District One,Student,104,23.04.18 19:40,Start preparing pizza,A
13,1,35,36,10,Salami,Medium,2,Feedera SE,Munich District One,Student,105,23.04.18 19:46,Start baking pizza,A
13,1,35,36,10,Salami,Medium,2,Feedera SE,Munich District One,Student,106,23.04.18 19:49,Baking pizza ready,A
13,1,35,36,10,Salami,Medium,2,Feedera SE,Munich District One,Student,107,23.04.18 19:54,Plan route,A
13,1,35,36,10,Salami,Medium,2,Feedera SE,Munich District One,Student,108,23.04.18 19:55,Departure pizza,A
13,1,35,36,10,Salami,Medium,2,Feedera SE,Munich District One,Student,109,23.04.18 20:04,Pizza arrives at customer,A
13,1,35,36,10,Salami,Medium,2,Feedera SE,Munich District One,Student,110,23.04.18 20:13,Payment customer,A
12,2,148,5,11,Funghi,Small,3,BestOrder Inc.,Munich District Three,Teenager,98,04.04.18 16:06,Order at the counter (shop),A
12,2,148,5,11,Funghi,Small,3,BestOrder Inc.,Munich District Three,Teenager,99,04.04.18 16:07,Start preparing pizza,A
12,2,148,5,11,Funghi,Small,3,BestOrder Inc.,Munich District Three,Teenager,100,04.04.18 16:10,Start baking pizza,B
12,2,148,5,11,Funghi,Small,3,BestOrder Inc.,Munich District Three,Teenager,101,04.04.18 16:15,Baking pizza ready,A
12,2,148,5,11,Funghi,Small,3,BestOrder Inc.,Munich District Three,Teenager,102,04.04.18 16:16,Payment customer,A
14,3,164,21,50,Salami,Small,1,Deliver Now Holding,Munich District One,Teenager,111,12.04.18 09:00,Order by phone,A
14,3,164,21,50,Salami,Small,1,Deliver Now Holding,Munich District One,Teenager,112,12.04.18 09:03,Start preparing pizza,A
14,3,164,21,50,Salami,Small,1,Deliver Now Holding,Munich District One,Teenager,113,12.04.18 09:07,Start baking pizza,B
14,3,164,21,50,Salami,Small,1,Deliver Now Holding,Munich District One,Teenager,114,12.04.18 09:20,Baking pizza ready,A
14,3,164,21,50,Salami,Small,1,Deliver Now Holding,Munich District One,Teenager,115,12.04.18 09:29,Start preparing pizza,A
14,3,164,21,50,Salami,Small,1,Deliver Now Holding,Munich District One,Teenager,116,12.04.18 09:30,Start baking pizza,A
14,3,164,21,50,Salami,Small,1,Deliver Now Holding,Munich District One,Teenager,117,12.04.18 09:40,Baking pizza ready,A
14,3,164,21,50,Salami,Small,1,Deliver Now Holding,Munich District One,Teenager,118,12.04.18 09:46,Plan route,A
14,3,164,21,50,Salami,Small,1,Deliver Now Holding,Munich District One,Teenager,119,12.04.18 09:50,Departure pizza,A
14,3,164,21,50,Salami,Small,1,Deliver Now Holding,Munich District One,Teenager,120,12.04.18 09:56,Pizza arrives at customer,A
14,3,164,21,50,Salami,Small,1,Deliver Now Holding,Munich District One,Teenager,121,12.04.18 10:22,Payment customer,A
24,1,184,5,8,Magherita,Medium,4,Deliver Now Holding,Munich District One,Student,189,05.06.18 05:38,Order by phone,A
24,1,184,5,8,Magherita,Medium,4,Deliver Now Holding,Munich District One,Student,190,05.06.18 05:40,Start preparing pizza,A
24,1,184,5,8,Magherita,Medium,4,Deliver Now Holding,Munich District One,Student,191,05.06.18 05:42,Start baking pizza,A
24,1,184,5,8,Magherita,Medium,4,Deliver Now Holding,Munich District One,Student,192,05.06.18 05:49,Baking pizza ready,B
24,1,184,5,8,Magherita,Medium,4,Deliver Now Holding,Munich District One,Student,193,05.06.18 05:51,Plan route,A
24,1,184,5,8,Magherita,Medium,4,Deliver Now Holding,Munich District One,Student,194,05.06.18 05:55,Departure pizza,A
24,1,184,5,8,Magherita,Medium,4,Deliver Now Holding,Munich District One,Student,195,05.06.18 06:02,Pizza arrives at customer,A
24,1,184,5,8,Magherita,Medium,4,Deliver Now Holding,Munich District One,Student,196,05.06.18 06:27,Payment customer,A
131,1,224,56,11,Calzone,Medium,2,Deliver Now Holding,Munich District Two,Student,1103,30.03.18 13:28,Order by phone,A
131,1,224,56,11,Calzone,Medium,2,Deliver Now Holding,Munich District Two,Student,1104,30.03.18 13:29,Start preparing pizza,A
131,1,224,56,11,Calzone,Medium,2,Deliver Now Holding,Munich District Two,Student,1105,30.03.18 13:36,Start baking pizza,A
131,1,224,56,11,Calzone,Medium,2,Deliver Now Holding,Munich District Two,Student,1106,30.03.18 13:38,Baking pizza ready,B
131,1,224,56,11,Calzone,Medium,2,Deliver Now Holding,Munich District Two,Student,1107,30.03.18 13:40,Plan route,A
131,1,224,56,11,Calzone,Medium,2,Deliver Now Holding,Munich District Two,Student,1108,30.03.18 13:42,Departure pizza,B
131,1,224,56,11,Calzone,Medium,2,Deliver Now Holding,Munich District Two,Student,1109,30.03.18 13:49,Pizza arrives at customer,A
131,1,224,56,11,Calzone,Medium,2,Deliver Now Holding,Munich District Two,Student,1110,30.03.18 14:01,Payment customer,A
